prompt,summary
"Jane can arrange 16 vases of flowers in a day. If there are 248 vases of flowers to be arranged, how many vases of flowers will she arrange on the last day?","var1 = [find](vases of flowers to arrange) # 248, var2 = [find](vases per day) # 16, var3 = [divide](var1, var2), [CALL] # 248 / 16 = 15.5, var3 = [round_down](var3), [CALL] # round down(15.5) = 15, var4 = [multiply](var2, var3), [CALL] # 16 * 15 = 240, var5 = [subtract](var1, var4), [CALL] # 248 - 240 = 8, [return](var5) # 8"
"Since the townspeople requested that he makes a chocolate cake, he will need 306 lbs. of cocoa powder. If the mayor already gave him 259 lbs., how much cocoa powder does he still need?","var1 = [find](total cocoa needed) # 306 lbs, var2 = [find](current cocoa) # 259 lbs, var1 = [subtract](var1, var2), [CALL] # 306 - 259 = 47 lbs, [return](var1) # 47 lbs"
A bee has 6 legs. How many legs do 8 bees have?,"var1 = [find](legs of 1 bee) # 6, var2 = [find](number of bees) # 8, var3 = [multiply](var1, var2), [CALL] # 6 * 8 = 48, [return](var3) # 48"
Crackers come in packages of 18. Betty ate 45 crackers. How many crackers does she have left?,"var1 = [find](crackers) # 45, var2 = [find](crackers per package) # 18, var3 = [divide](var1, var2), [CALL] # 45 / 18 = 2.5, var4 = [floor](var3), [CALL] # [floor](2.5) = 2, var5 = [multiply](var4, var2), [CALL] # 2 * 18 = 36, var6 = [subtract](var1, var5), [CALL] # 45 - 36 = 9, [return](var6) # 9"
Josh had $1.80. He paid 45 cents for a candy car. How much change will he get?,"var1 = [find](Josh money) # 1.80, var2 = [find](candy bar price) # 0.45, var1 = [subtract](var1, var2), [CALL] # 1.80 - 0.45 = 1.35, [return](var1) # 1.35"
Emily was selling some of her old toys at a garage sale. She started out with seven toys and sold three of them. How many does she have left?,"var1 = [find](Emily's toys) # 7, var2 = [find](toys sold) # 3, var3 = [subtract](var1, var2), [CALL] # 7 - 3 = 4, [return](var3) # 4"
"Next on his list is the city's Orphanage for Young Girls. He bought roses, lilies, sunflowers and daisies. If he bought 40 pieces of each flower, how many flowers did the orphanage receive?","var1 = [find](number of types of flowers) # 4, var2 = [find](pieces per flower) # 40, var1 = [multiply](var1, var2), [CALL] # 4 * 40 = 160, [return](var1) # 160"
"Haley's mom was buying extra school supplies for Haley and her sister. If she bought 2 reams of paper for Haley and 3 reams for her sister, how many did she buy total?","var1 = [find](Haley's reams) # 2, var2 = [find](sister's reams) # 3, var3 = [add](var1, var2), [CALL] # 2 + 3 = 5, [return](var3) # 5"
The Razorback t-shirt shop makes $ 23 dollars off each t-shirt sold. During the Arkansas and Texas tech game they made $ 230 by selling t-shirts.How many t-shirts did they sell?,"var1 = [find](profit) #230, var2 = [divide](var1, 23), [CALL] # 230 / 23 = 10, [return](var2) #10"
"At the playground, the new sandbox was 4 meters wide and 2 meters long. What is the area of the sandbox?","var1 = [find](width) # 4, var2 = [find](length) # 2, var3 = [multiply](var1, var2), [CALL] # 4 * 2 = 8, [return](var3) # 8"
Jerry had 7 books and 3 action figures on a shelf in his room. Later he added 2 more action figures to the shelf.How many more books than action figures were on his shelf?,"var1 = [find](books) # 7, var2 = [find](action figures) # 3, var3 = [find](no. of action figures added) # 2, var4 = [add](var2, var3), [CALL] # 3 + 2 = 5, var5 = [subtract](var1, var4), [CALL] # 7 - 5 = 2, [return](var5) # 2"
"A new store opened up at the mall. During the first hour, 94 people came in and 27 people left. During the second hour, 18 people came in and 9 people left. How many people were still in the store after 2 hours?","var1 = [find](people in 1st hour) # 94, var2 = [find](people leaving 1st hour) # 27, var3 = [subtract](var1, var2) # 94 - 27 = 67, var4 = [find](people in 2nd hour) # 18, var5 = [find](people leaving 2nd hour) # 9, var6 = [add](var3, var4) # 67 + 18 = 85, var7 = [subtract](var6, var5) # 85 - 9 = 76, [return](var7) # 76"
"A waiter had five tables he was waiting on, with five women and three men at each table. How many customers total did the waiter have?","var1 = [find](women per table) # 5, var2 = [find](men per table) # 3, var3 = [add](var1, var2), [CALL] # 5 + 3 = 8, var4 = [find](tables) # 5, var5 = [multiply](var3, var4), [CALL] # 8 * 5 = 40, [return](var5) # 40"
4 people can ride the Ferris wheel in paradise park at the same time. If each seat on the Ferris wheel can hold 2 peopleHow many seats does the Ferris wheel have?,"var1 = [find](People on Ferris wheel) # 4, var2 = [find](Capacity per seat) # 2, var3 = [div](var1, var2) # 4 / 2 = 2, [return](var3) # 2"
"While playing basketball Team A scored 18 points. If each person scored 2 points, how many people were playing?","var1 = [find](team points) # 18, var2 = [find](points per person) # 2, var3 = [divide](var1, var2), [CALL] # 18 / 2 = 9, [return](var3) # 9"
Johnny practiced for the track team and ran 3 laps per minute. How many minutes did it take Johnny to run 10 laps?,"var1 = [find](laps per minute) # 3, var2 = [find](total laps) # 10, var3 = [divide](var2, var1), [CALL] # 10 / 3 = 3.33, [return](var3) # 3.33"
"At a carnival, there are 87 kids, teenagers, and adults waiting to get in. 24 are teenagers, 19 are adults, and the rest are kids. How many kids are waiting in line at the carnival?","var1 = [find](teens) # 24, var2 = [find](adults) # 19, var3 = [add](var1, var2), [CALL] # 24 + 19 = 43, var4 = [find](total people) # 87, var5 = [subtract](var4, var3), [CALL] # 87 - 43 = 44, [return](var5) # 44"
There were 3 dollars in Olivia's wallet. She collected 49 more dollars from an atm. After she visited a supermarket there were 49 dollars left.How much more money did she collect at the atm than she spent at the supermarket?,"var1 = [find](money Olivia collected from atm) # 49, var2 = [find](money left in wallet) # 49, var3 = [find](money in wallet before atm) # 3, var3 = [subtract](var1, var3), [CALL] # 49 - 3 = 46, [return](var3) # 46"
"If each bus have nine rows of seats and each row of seats can accommodate 4 children, how many children can each bus accommodate?","var1 = [find](number of rows of seats) # 9, var2 = [find](children per row) # 4, var1 = [multiply](var1, var2), [CALL] # 9 * 4 = 36, [return](var1) # 36"
"While sorting some beads, Jenna put 74 beads in the first jar, 83 beads in the second jar, 92 beads in the third jar, and 101 beads in the fourth jar. If this pattern continues, how many beads will Jenna put in the fifth jar?","var1 = [find](""beads in the first jar"") # 74, var2 = [find](""beads in the second jar"") # 83, var3 = [find](""beads in the third jar"") # 92, var4 = [find](""beads in the fourth jar"") # 101, var5 = [add](var4, 9) # 101 + 9 = 110, [return](var5) # 110"
Baker made 54 cakes. He sold some of them. If he still has 13 cakes leftHow many cakes did baker sell?,"var1 = [find](cakes made by baker) # 54, var2 = [find](cakes left) # 13, var3 = [subtract](var1, var2), [CALL] # 54 - 13 = 41, [return](var3) # 41"
"Laura has 28 blocks and 8 cards. If she shares the blocks among 4 friends, how many blocks does each friend get?","var1 = [find](blocks) # 28, var2 = [find](friends) # 4, var3 = [divide](var1, var2), [CALL] # 28 / 4 = 7, var4 = [multiply](var3, var2), [CALL] # 7 * 4 = 28, var5 = [subtract](var1, var4), [CALL] # 28 - 28 = 0, [return](var3) # 7"
"For the roof, John would need 2 sets of metal bars for support. If each set has 7 metal bars, how many metal bars are there in all?","var1 = [find](number of sets of metal bars) # 2, var2 = [find](metal bars per set) # 7, var1 = [multiply](var1, var2), [CALL] # 2 * 7 = 14, [return](var1) # 14"
Paul had 28 strawberries in his basket. He picked 35 more strawberries. How many strawberries did he have then?,"var1 = [find](Paul's strawberries) # 28, var2 = [find](strawberries picked) # 35, var1 = [add](var1, var2), [CALL] # 28 + 35 = 63, [return](var1) # 63"
"Instead of buying from the store, Melody made Christmas cards for the elderly in a nursing home. She had 99 blue sequins which she plans to use as snowflakes for the cards. If she distributes the sequins equally to 12 cards, how many sequins will Melody have left?","var1 = [find](blue sequins) # 99, var2 = [find](cards) # 12, var3 = [divide](var1, var2), [CALL] # 99 / 12 = 8 with a remainder of 3, var4 = [find](remainder) # 3, [return](var4) # 3"
At the arcade Amy had 6 tickets she saved from the last time she went. This time she played a game 7 times and earned 5 tickets each time she played. How many tickets does she have now?,"var1 = [find](starting tickets) # 6, var2 = [find](games played) # 7, var3 = [find](tickets earned per game) # 5, var2 = var2 * var3, [CALL] # 7 * 5 = 35, var1 = [add](var1, var2), [CALL] # 6 + 35 = 41, [return](var1) # 41"
There were 86 pineapples in a store. The owner sold 48 pineapples. 9 of the remaining pineapples were rotten and thrown away. How many fresh pineapples are left?,"var1 = [find](pineapples sold) # 48, var2 = [find](rotten pineapples) # 9, var3 = [add](var1, var2), [CALL] # 48 + 9 = 57, var4 = [find](total pineapples) # 86, var5 = [subtract](var4, var3), [CALL] # 86 - 57 = 29, [return](var5) # 29"
"Marian's friends were coming over that afternoon so she made 480 bite-sized pretzels. If one serving is equal to 12 pretzels, how many servings of bite-sized pretzels was Marian able to prepare?","var1 = [find](pretzels) # 480, var2 = [find](pretzels per serving) # 12, var1 = [divide](var1, var2), [CALL] # 480 / 12 = 40, [return](var1) # 40"
Because of the decision Sofia asked the students to suggest specific types of food. If 324 students suggested adding mashed potatoes 374 suggested adding bacon to the menu and 128 suggested adding tomatoesHow many students participated in the suggestion of new food items?,"var1 = [find](students suggested mashed potatoes) # 324, var2 = [find](students suggested bacon) # 374, var3 = [find](students suggested tomatoes) # 128, var4 = [add](var1, var2, var3), [CALL] # 324 + 374 + 128 = 826, [return](var4) # 826"
Paige was helping her mom plant flowers and together they planted some seeds. They put 10 seeds in each flower bed. If there are 45 flowerbedsHow many seeds did they plant?,"var1 = [find](flower beds) #45, var2 = [multiply](var1, 10), [CALL] # 45 * 10 = 450, [return](var2) # 450"
In a school there are 635 girls and the rest are boys. If there are 510 more boys than girlsHow many boys are there in that school?,"var1 = [find](girls in the school) # 635, var2 = [find](boys - girls in the school) # 510, var3 = [add](var1, var2), [CALL] # 635 + 510 = 1145, [return](var3) # 1145"
"Katie loves to travel. On her birthday, she decided to go on a trip on a mysterious continent. Her first destination was in an island of statues which is 436 miles from her place. She took a plane that made two stopovers, the 1st stopover after covering 132 miles and the 2nd stopover after another 236 miles. How much farther is the island from the 2nd stopover?","var1 = [find](distance to the island) # 436, var2 = [find](distance covered in 1st stopover) # 132, var1 = [subtract](var1, var2), [CALL] # 436 - 132 = 304, var2 = [find](distance covered in 2nd stopover) # 236, var1 = [subtract](var1, var2), [CALL] # 304 - 236 = 68, [return](var1) # 68"
"One bright sunny day, Betty decided to make bracelets from beautiful stones she bought from a local store. She bought 88 pink flower stones and wanted to make 8 bracelets out of these stones. How many pink flower stones will each bracelet have if she used the same number of stones in each bracelet?","var1 = [find](pink flower stones) # 88, var2 = [find](bracelets) # 8, var1 = [divide](var1, var2), [CALL] # 88 / 8 = 11, [return](var1) # 11"
"Roger is at the library helping put away books. There are fifty-four book to put away total but a librarian takes nineteen of them and leaves Roger with the rest. If he can fit five books on a shelf, how many shelves will he need?","var1 = [find](books) # 54, var2 = [find](books taken) # 19, var1 = [subtract](var1, var2), [CALL] # 54 - 19 = 35, var2 = [find](books per shelf) # 5, var3 = [divide](var1, var2), [CALL] # 35 / 5 = 7, [return](var3) # 7"
The grasshopper and the frog had a jumping contest. The grasshopper jumped 25 inches. The frog jumped 15 inches farther than the grasshopper. How far did the frog jump?,"var1 = [find](grasshopper jump) # 25, var2 = [find](jump difference) # 15, var3 = [add](var1, var2), [CALL] # 25 + 15 = 40, [return](var3) # 40"
A book has 2 chapters. The first chapter is 60 pages long. If there are a total of 93 pages in the bookHow many pages are in the second chapter?,"var1 = [find](pages in first chapter) # 60, var2 = [find](pages in book) # 93, var3 = [subtract](var2, var1), [CALL] # 93 - 60 = 33, [return](var3) # 33"
Carey and Pat are moving chairs to the gym. They agreed to move 74 chairs. Carey moved 28 chairs. Pat has moved 29 chairs. How many more chairs do they have left to move?,"var1 = [find](total chairs) # 74, var2 = [add](28, 29), [CALL] # 28 + 29 = 57, var3 = [subtract](var1, var2), [CALL] # 74 - 57 = 17, [return](var3) # 17"
Because of the decision Sofia asked the students to suggest specific types of food. If 479 students suggested adding mashed potatoes while 489 suggested adding bacon to the menuHow many more students suggested bacon than those that suggested mashed potatoes?,"var1 = [find](mashed potatoes suggesters) #479, var2 = [find](bacon suggesters) #489, var3 = [subtract](var2, var1), [CALL] # 489 - 479 = 10, [return](var3) # 10"
A post office has five hundred eighty-two pieces of junk mail they want to split evenly between seven mail trucks. How many extra pieces of junk mail will they have if they give each truck the same amount?,"var1 = [find](pieces of junk mail) # 582, var2 = [find](trucks) # 7, var3 = [divide](var1, var2), [CALL] # 582 / 7 = 83, var4 = [multiply](var2, var3) # 83 * 7 = 581, var1 = [subtract](var1, var4), [CALL] # 582 - 581 = 1, [return](var1) # 1"
The grasshopper and the frog had a jumping contest. The grasshopper jumped 13 inches. The grasshopper jumped 2 inches farther than the grasshopper.How far did the frog jump?,"var1 = [find](Grasshopper jump) # 13, var2 = [find](Jump difference) # 2, var3 = [sub](var1, var2), [CALL] # 13 - 2 = 11, [return](var3) # 11"
"Last Saturday, Marie sold 425 magazines and 275 newspapers. What is the total number of reading materials she sold?","var1 = [find](sold magazines) # 425, var2 = [find](sold newspapers) # 275, var3 = [add](var1, var2), [CALL] # 425 + 275 = 700, [return](var3) # 700"
"If Helen sold 12 boxes of Trefoils, how many cases of 12 boxes does Helen pickup from the cookie mom?","var1 = [find](boxes sold) # 12, var2 = [find](boxes per case) # 12, var3 = [divide](var1, var2), [CALL] # 12 / 12 = 1, [return](var3) # 1"
"Being his favorite, he saved checking on the grapevines for his last stop. He was told by 36 of the pickers that they fill 8 drums of grapes per day.How many days will it take to fill 240 drums of grapes?","var1 = [find](drums filled per day) # 8, var2 = [find](total drums to fill) # 240, var3 = [divide](var2, var1), [CALL] # 240 / 8 = 30, [return](var3) # 30"
Haley watched TV for six hours on Saturday and three hours on Sunday. How many hours did Haley watch TV total?,"var1 = [find](Saturday TV hours) # 6, var2 = [find](Sunday TV hours) # 3, var1 = [add](var1, var2), [CALL] # 6 + 3 = 9, [return](var1) # 9"
Maggi had 3 packages of cupcakes. There are 4 cupcakes in each package. She ate 5 cupcakes. How many are left?,"var1 = [find](cupcakes per package) # 4, var2 = [find](number of packages) # 3, var3 = [multiply](var1, var2), [CALL] # 4 * 3 = 12, var4 = [find](cupcakes eaten) # 5, var5 = [subtract](var3, var4), [CALL] # 12 - 5 = 7, [return](var5) # 7"
"Amy bought 7 pencils at the school store, but she already had 3 pencils. How many pencils does she have totaled?","var1 = [find](pencils bought) # 7, var2 = [find](current pencils) # 3, var3 = [add](var1, var2), [CALL] # 7 + 3 = 10, [return](var3) # 10"
"A pet shop has a total of 77 animals. 32 of them are kittens and 15 of them hamsters, the rest are birds. How many birds are there?","var1 = [find](kittens) # 32, var2 = [find](hamsters) # 15, var3 = [add](var1, var2), [CALL] # 32 + 15 = 47, var4 = [find](total animals) # 77, var5 = [subtract](var4, var3), [CALL] # 77 - 47 = 30, [return](var5) # 30"
6 birds were sitting on the fence. 4 more birds and 8 more storks came to join them.How many birds are sitting on the fence?,"var1 = [find](birds) #6, var2 = [find](birds joined) #4, var1 = [add](var1, var2), [CALL] # 6 + 4 = 10, var3 = [find](storks joined) #8, var4 = [add](var1, var3), [CALL] # 10 + 8 = 18, [return](var1) # 10"
Next on his checklist is wax to stick the feathers together. If he currently has 11 g of wax and the feathers require a total of 492 g of waxHow many more grams of wax does he need?,"var1 = [find](current wax) # 11, var2 = [find](required wax) # 492, var3 = [subtract](var2, var1), [CALL] # 492 - 11 = 481, [return](var3) # 481"
Jesse's room is 19 feet wide and 20 feet long.How much longer is her room than it is wide?,"var1 = [find](width of Jesse's room) # 19, var2 = [find](length of Jesse's room) # 20, var3 = [subtract](var2, var1), [CALL] # 20 - 19 = 1, [return](var3) # 1"
Jasper is in charge of the refreshments. He sold 27 bags of chips. He sold 8 fewer hot dogs than chips. He sold 12 more drinks than hot dogs. How many drinks did Jasper sell?,"var1 = [find](chips) # 27, var2 = [subtract](var1, 8), [CALL] # 27 - 8 = 19, var3 = [add](var2, 12), [CALL] # 19 + 12 = 31, [return](var3) # 31"
"Edward had 763 baseball cards in 7 binders. If each binder has the same number of cards, how many cards are in each binder?","var1 = [find](baseball cards) # 763, var2 = [find](binders) # 7, var3 = [divide](var1, var2), [CALL] # 763 / 7 = 109, [return](var3) # 109"
The Razorback t-shirt Shop sells their t-shirts for $16. Last week they sold 45 t-shirts. How much money did they make last week?,"var1 = [find](price of tshirt) # 16, var2 = [find](tshirts sold) # 45, var3 = [multiply](var1, var2), [CALL] # 16 * 45 = 720, [return](var3) # 720"
Oliver bought eight boxes of candy. Later he bought six more boxes. How many boxes did he have totaled?,"var1 = [find](first candy boxes) # 8, var2 = [find](additional candy boxes) # 6, var3 = [add](var1, var2), [CALL] # 8 + 6 = 14, [return](var3) # 14"
Frank was reading through his favorite book. The book had 672 pages and it took Frank 2 days to finish the book. How many pages did he read per day?,"var1 = [find](pages) # 672, var2 = [find](days to finish the book) # 2, var3 = [divide](var1, var2), [CALL] # 672 / 2 = 336, [return](var3) # 336"
Dora is having her tenth birthday party next Saurday. She invited 64 people. Her mom ordered 36 sandwiches. 16 people can not come to the party. How many people will be at Dora's party?,"var1 = [find](invited people) # 64, var2 = [subtract](var1, 16) # 64 - 16 = 48, [return](var2) # 48"
Thirty dogs are barking. Ten more dogs start to bark. How many dogs are barking?,"var1 = [find](barking dogs) # 30, var2 = [find](more barking dogs) # 10, var3 = [add](var1, var2), [CALL] # 30 + 10 = 40, [return](var3) # 40"
"Jack is reading a 285-page book. If he reads 23 pages per day, how many pages will he read on the last day?","var1 = [find](pages in book) # 285, var2 = [find](pages per day) # 23, var3 = [divide](var1, var2), [CALL] # 285 / 23 = 12.39, var3 = [round_down](var3), [CALL] # round down(12.39) = 12, var4 = [multiply](var2, var3), [CALL] # 23 * 12 = 276, var5 = [subtract](var1, var4), [CALL] # 285 - 276 = 9, [return](var5) # 9"
"Janine owns a catering service company. She was hired to cater for the mayor's 50th birthday. For the appetizers, she needs to make 750 mini meat pies. She divided her crew into 3 teams. If the first team made 235, and the second made 275, how many pies should the third team make?","var1 = [find](total mini meat pies needed) # 750, var2 = [find](mini meat pies made by team 1) # 235, var3 = [find](mini meat pies made by team 2) # 275, var2 = [add](var2, var3), [CALL] # 235 + 275 = 510, var1 = [subtract](var1, var2), [CALL] # 750 - 510 = 240, [return](var1) # 240"
Victor had nine books. During the book fair he bought three more. How many books did Victor have total?,"var1 = [find](starting books) # 9, var2 = [find](book fair books) # 3, var1 = [add](var1, var2), [CALL] # 9 + 3 = 12, [return](var1) # 12"
Randy has 86 blocks. He uses 79 blocks to build a tower and 82 blocks to build a house.How many more blocks did he use to build the house than he did to build the tower?,"var1 = [find](Tower blocks) # 79, var2 = [find](House blocks) # 82, var3 = [sub](var2, var1), [CALL] # 82 - 79 = 3, [return](var3) # 3"
"Finally, he wanted to add color to the wings so he decided to paint it like a rainbow. If he wanted to use 333 liters of paint and he still have 157 liters left from his last project, how much more paint does he need to buy?","var1 = [find](total paint needed) # 333 liters, var2 = [find](current paint) # 157 liters, var1 = [subtract](var1, var2), [CALL] # 333 - 157 = 176 liters, [return](var1) # 176 liters"
Kim sold 54 boxes of Girl Scout cookies. Jennifer sold 17 more boxes than Kim. How many boxes of cookies did Jennifer sell?,"var1 = [find](Kim cookies) # 54, var2 = [add](var1, 17) # 54 + 17 = 71, [return](var2) # 71"
Pinky the Pig bought 36 apples while Danny the Duck bought 73. How many apples do they have altogether?,"var1 = [find](Pinky apples) # 36, var2 = [find](Danny apples) # 73, var1 = [add](var1, var2), [CALL] # 36 + 73 = 109, [return](var1) # 109"
"There were 36 dogs and 29 cats in a pet center. After 20 of the dogs were adopted by people, the pet center collected another 12 cats. How many pets were there in the pet center in the end?","var1 = [find](dogs before) # 36, var2 = [find](dogs adopted) # 20, var3 = [subtract](var1, var2), [CALL] # 36 - 20 = 16, var4 = [find](cats before) # 29, var5 = [find](cats collected) # 12, var6 = [add](var4, var5), [CALL] # 29 + 12 = 41, var7 = [add](var3, var6), [CALL] # 16 + 41 = 57, [return](var7) # 57"
The next museum on her list is the Guggenheim in New York as well. There she gave 51 sets of Egyptian mask from her collection of 90. How many sets of masks were left in Alicia's collection?,"var1 = [find](total number of sets of masks originally in collection) # 90, var2 = [find](sets of masks donated) # 51, var1 = [subtract](var1, var2), [CALL] # 90 - 51 = 39, [return](var1) # 39"
Dave had some apps on his phone. After deleting 18 of them he had 5 left.How many apps did he have on his phone at the start?,"var1 = [find](Apps left) # 5, var2 = [find](Apps deleted) # 18, var3 = [add](var1, var2), [CALL] # 5 + 18 = 23, [return](var3) # 23"
"Paul got a box of 479 crayons for his birthday. At the end of the school year, he only had 134 left. How many crayons had been lost or given away?","var1 = [find](crayons at the start) # 479, var2 = [find](crayons left) # 134, var1 = [subtract](var1, var2), [CALL] # 479 - 134 = 345, [return](var1) # 345"
"It is Easter time and the kids in the neighborhood of Easterville are very excited about the annual Easter egg hunt. The parents have decided to hide the eggs in a lot of different places. They hid 55 eggs around the club house, 33 eggs around the village park and 22 eggs in the town hall garden. How many eggs were hidden in total?","var1 = [find](club house eggs) # 55, var2 = [find](village park eggs) # 33, var1 = [add](var1, var2), [CALL] # 55 + 33 = 88, var2 = [find](town hall garden eggs) # 22, var1 = [add](var1, var2), [CALL] # 88 + 22 = 110, [return](var1) # 110"
A book had a length of 5 inches and a total area of 50 square inches. How wide is the book?,"var1 = [find](length of book) # 5, var2 = [find](area of book) # 50, var2 = [divide](var2, var1), [CALL] # 50 / 5 = 10, [return](var2) # 10"
A pet store sold 2 kittens and 1 puppy over the weekend. The kittens sold for $6 each and the puppy sold for $5. How much money did they earn from selling the pets?,"var1 = [find](kittens sold) # 2, var2 = [find](kitten cost) # 6, var1 = var1 * var2, [CALL] # 2 * 6 = 12, var2 = [find](puppies sold) # 1, var3 = [find](puppy cost) # 5, var2 = var2 * var3, [CALL] # 1 * 5 = 5, var1 = [add](var1, var2), [CALL] # 12 + 5 = 17, [return](var1) # 17"
There are 62 different movies and 19 different books in the ' crazy silly school ' series. If you read 4 of the books and watched 34 of the moviesHow many more books do you still have to read?,"var1 = [find](books) #19, var2 = [subtract](var1, 4), [CALL] # 19 - 4 = 15, var3 = [find](movies) #62, var4 = [subtract](var3, 34), [CALL] # 62 - 34 = 28, [return](var2) #15"
"Irene's Bakery sells muffins in packages of 18 and cookies in packages of 5. Going through yesterday's receipts, a store manager notices that the bakery sold the same number of muffins and cookies yesterday afternoon. What is the smallest number of muffins that the bakery could have sold?","var1 = [find](""muffins package"") # 18, var2 = [find](""cookies package"") # 5, var3 = [find_lcm](var1, var2) # [LCM](18,5) = 90, [return](var3) # 90"
3 birds and 2 storks were sitting on the fence. 5 more birds came to join them.How many birds and storks are sitting on the fence?,"var1 = [find](birds on the fence) # 3, var2 = [find](storks on the fence) # 2, var3 = [add](var1, var2), var4 = [find](additional birds) # 5, var5 = [add](var1, var4), var6 = [add](var5, var2), [CALL] # 3 + 2 + 5 = 10, [return](var6) # 10"
Helen the hippo and her friends are preparing for thanksgiving at Helen's house. Helen baked 527 chocolate chip cookies and 86 raisin cookies yesterday. And she baked 86 raisin cookies and 554 chocolate chip cookies this morning.How many chocolate chip cookies did Helen bake?,"var1 = [find](yesterday chocolate chip cookies) # 527, var2 = [find](today chocolate chip cookies) # 554, var3 = [add](var1, var2), [CALL] # 527 + 554 = 1081, [return](var3) # 1081"
Cindy and Dan have the same number of stickers. Cindy used 15 of her stickers. Dan bought 18 more stickers. How many more stickers did Dan have than Cindy then?,"var1 = [find](Cindy's stickers) # x, var2 = [subtract](var1, 15) # x - 15 = y, var3 = [find](Dan's stickers) # x + 18, var4 = [subtract](var3, var2) # x + 18 - (x - 15) = 33, [return](var4) # 33"
Paco had 28 cookies. He ate some of them and had 7 cookies left.How many cookies did Paco eat?,"var1 = [find](initial cookies) # 28, var2 = [find](cookies left) # 7, var3 = [subtract](var1, var2), [CALL] # 28 - 7 = 21, [return](var3) # 21"
"Mr. Lee harvested 495 apples and he packed them evenly in some baskets. If there are 25 apples in each basket, how many baskets of apples are there?","var1 = [find](apples harvested) # 495, var2 = [find](apples per basket) # 25, var3 = [divide](var1, var2), [CALL] # 495 / 25 = 19.80, var3 = [round_down](var3), [CALL] # round down(19.80) = 19, [return](var3) # 19"
"Billy had 72 Lemon Heads. If Billy gave equal numbers of Lemon Heads to his 6 friends, how many Lemon Heads did each person eat?","var1 = [find](Lemon Heads) # 72, var2 = [find](friends) # 6, var3 = [divide](var1, var2), [CALL] # 72 / 6 = 12, var4 = [multiply](var3, var2), [CALL] # 12 * 6 = 72, var5 = [subtract](var1, var4), [CALL] # 72 - 72 = 0, [return](var3) # 12"
Lucy went to the grocery store. She bought 10 packs of cookie and 4 packs of cake.How many more packs of cookie did she buy over cake?,"var1 = [find](cookie packs) # 10, var2 = [find](cake packs) # 4, var3 = [subtract](var1, var2), [CALL] # 10 - 4 = 6, [return](var3) # 6"
Will was picking up sticks from his yard. He picked up thirty-eight but there were still sixty-one left. How many sticks were originally in the yard? ,"var1 = [find](left sticks) # 61, var2 = [find](picked sticks) # 38, var3 = [add](var1, var2), [CALL] # 61 + 38 = 99, [return](var3) # 99"
"Jason and Lexi are shelving books at a public library. Jason shelves 6 books at a time, whereas Lexi shelves 17 at a time. If they end up shelving the same number of books, what is the smallest number of books each could have shelved?","var1 = [find](Jason shelves 6 books) # 6, var2 = [find](Lexi shelves 17 books) # 17, var3 = [gcd](var1,var2), [CALL] # [gcd](6,17) = 1, [return](var3) # 1"
There are thirty-eight dogwood trees currently in the park. Park workers will plant more dogwood trees today. When the workers are finished there will be fifty-six dogwood trees in the park. How many dogwood trees did the workers plant today ?,"var1 = [find](trees before) # 38, var2 = [find](trees after) # 56, var3 = [subtract](var2, var1) # 56 - 38 = 18, [return](var3) # 18"
"Mr. Fortree, a businessman also gave seedlings for the tree planting activity. If he gave 14 seedlings of cedar and 38 seedlings of pine, how many seedlings did he give in total?","var1 = [find](cedar seedlings) # 14, var2 = [find](pine seedlings) # 38, var1 = [add](var1, var2), [CALL] # 14 + 38 = 52, [return](var1) # 52"
During the Arkansas and Texas tech game the Razorback t-shirt shop made $ 215 by selling 5 t-shirts.What is the cost of each t-shirt?,"var1 = [find](earnings of the shop) # 215, var2 = [find](tshirts sold) # 5, var3 = [divide](var1, var2), [CALL] # 215 / 5 = 43, [return](var3) # 43"
Cora sliced 18 kg of green apples for a party. She divided the apple slices equally between 5 large bowls. How many grams of apple slices did Cora put in each bowl?,"var1 = [find](total apples) # 18, var2 = [multiply](var1, 1000), var3 = [find](number of bowls) # 5, var2 = [divide](var2, var3), [return](var2) # 3600"
"There are 25 pencils in Frances's pencil collection. If the pencils are organized into 5 groups, how big is each group?","var1 = [find](pencils) # 25, var2 = [find](group size) # 5, var3 = [divide](var1, var2), [CALL] # 25 / 5 = 5, var4 = [multiply](var3, var2), [CALL] # 5 * 5 = 25, var5 = [subtract](var1, var4), [CALL] # 25 - 25 = 0, [return](var3) # 5"
Ricky has a magic money box. Every day the box doubles the number of coins placed inside of it. Ricky put in 3 pennies on Monday. He looked inside his box on Friday. How many pennies did Ricky see?,"var1 = [find](pennies on Monday) # 3, var2 = [power](2, 4) # 2^4 = 16, var3 = [multiply](var1, var2) # 3 * 16 = 48, [return](var3) # 48"
An aquarium had ten fish in it. Later they added three fish. How many fish are in the aquarium now?,"var1 = [find](starting fish) # 10, var2 = [find](new fish) # 3, var1 = [add](var1, var2), [CALL] # 10 + 3 = 13, [return](var1) # 13"
An island in the Atlantic Ocean was 2 miles wide and 6 miles long. What is the area of the island?,"var1 = [find](width of island) # 2, var2 = [find](length of island) # 6, var1 = [multiply](var1, var2), [CALL] # 2 * 6 = 12, [return](var1) # 12"
