Unnamed: 0,prompt,summary,fr_prompt,fr_summary
1590,"If Tom plans to fix 158 watches at the rate of 12 watches per day, how many watches will he fix on the last day?","var1 = find(watches for Tom), var2 = find(watches per day), var3 = divide(var1, var2), CALL, var3 = round_down(var3), CALL, var4 = multiply(var2, var3), CALL, var5 = subtract(var1, var4), CALL, return(var5)","Si Tom prévoit de réparer 158 montres à raison de 12 montres par jour, combien de montres va-t-il réparer le dernier jour ?","var1 = trouver(montres pour Tom), var2 = trouver(montres par jour), var3 = diviser(var1, var2), CALL, var3 = round_down(var3), CALL, var4 = multiplier(var2, var3), CALL, var5 = soustraire(var1, var4), APPEL, retour(var5)"
1123,"It takes 4 ounces of cheese to make a burrito and 9 ounces for a taco. If you wanted 7 burritos and 1 taco, how many ounces of cheese would you need?","var1 = find(cheese per burrito), var2 = find(burritos), var1 = var1 * var2, CALL, var2 = find(cheese per taco), var3 = find(tacos), var2 = var2 * var3, CALL, var1 = add(var1, var2), CALL, return(var1)","Il faut 4 onces de fromage pour faire un burrito et 9 onces pour un taco. Si vous vouliez 7 burritos et 1 taco, de combien d'onces de fromage auriez-vous besoin ?","var1 = trouver(fromage par burrito), var2 = trouver(burritos), var1 = var1 * var2, APPEL, var2 = trouver(fromage par taco), var3 = trouver(tacos), var2 = var2 * var3, APPEL, var1 = ajouter(var1, var2), APPEL, retourner(var1)"
1031,Carol was helping her mom plant vegetables in the garden. Together they planted 6 rows of potatoes with 9 seeds in each row. How many potatoes did they plant total?,"var1 = find(rows planted), var2 = find(seeds per row), var3 = multiply(var1, var2), CALL, return(var3)","Carol aidait sa mère à planter des légumes dans le jardin. Ensemble, ils ont planté 6 rangées de pommes de terre avec 9 graines dans chaque rangée. Combien de pommes de terre ont-ils planté au total ?","var1 = trouver(rangées plantées), var2 = trouver(graines par rang), var3 = multiplier(var1, var2), CALL, return(var3)"
616,Because of the decision Sofia asked the students to suggest specific types of food. If 324 students suggested adding mashed potatoes 374 suggested adding bacon to the menu and 128 suggested adding tomatoesHow many students participated in the suggestion of new food items?,"var1 = find(students suggested mashed potatoes), var2 = find(students suggested bacon), var3 = find(students suggested tomatoes), var4 = add(var1, var2, var3), CALL, return(var4)","En raison de la décision, Sofia a demandé aux étudiants de suggérer des types d'aliments spécifiques. Si 324 élèves ont suggéré d'ajouter de la purée de pommes de terre, 374 ont suggéré d'ajouter du bacon au menu et 128 ont suggéré d'ajouter des tomates. Combien d'élèves ont participé à la suggestion de nouveaux aliments ?","var1 = trouver (les élèves ont suggéré de la purée de pommes de terre), var2 = trouver (les élèves ont suggéré du bacon), var3 = trouver (les élèves ont suggéré des tomates), var4 = ajouter (var1, var2, var3), CALL, return (var4)"
1921,Maggi had 3 packages of cupcakes. There are 4 cupcakes in each package. She ate 5 cupcakes. How many are left?,"var1 = find(cupcakes per package), var2 = find(number of packages), var3 = multiply(var1, var2), CALL, var4 = find(cupcakes eaten), var5 = subtract(var3, var4), CALL, return(var5)",Maggi avait 3 paquets de cupcakes. Il y a 4 cupcakes dans chaque paquet. Elle a mangé 5 petits gâteaux. Combien en reste-t-il?,"var1 = trouver(cupcakes par paquet), var2 = trouver(nombre de paquets), var3 = multiplier(var1, var2), CALL, var4 = trouver(cupcakes mangés), var5 = soustraire(var3, var4), CALL, return( var5)"
1216,"Carmen did 4 sit-ups on Sunday, 8 sit-ups on Monday, 16 sit-ups on Tuesday, 32 sit-ups on Wednesday, and 64 sit-ups on Thursday. If this pattern continues, how many sit-ups will Carmen do on Friday?","var1 = find(""sit-ups on Sunday""), var2 = find(""sit-ups on Monday""), var3 = find(""sit-ups on Tuesday""), var4 = find(""sit-ups on Wednesday""), var5 = find(""sit-ups on Thursday""), var6 = multiply(var5, 2), return(var6)","Carmen a fait 4 redressements assis dimanche, 8 redressements assis lundi, 16 redressements assis mardi, 32 redressements assis mercredi et 64 redressements assis jeudi. Si cette tendance continue, combien de redressements assis Carmen fera-t-elle vendredi ?","var1 = find(""sit-ups on Sunday""), var2 = find(""sit-ups on Monday""), var3 = find(""sit-ups on Tuesday""), var4 = find(""sit-ups on Wednesday"" ), var5 = find(""sit-ups on Thursday""), var6 = multiplier(var5, 2), return(var6)"
1015,"Jason and Lexi are shelving books at a public library. Jason shelves 6 books at a time, whereas Lexi shelves 17 at a time. If they end up shelving the same number of books, what is the smallest number of books each could have shelved?","var1 = find(Jason shelves 6 books), var2 = find(Lexi shelves 17 books), var3 = gcd(var1,var2), CALL, return(var3)","Jason et Lexi rangent des livres dans une bibliothèque publique. Jason range 6 livres à la fois, tandis que Lexi en range 17 à la fois. S'ils finissent par ranger le même nombre de livres, quel est le plus petit nombre de livres que chacun aurait pu ranger ?","var1 = find(Jason étagères 6 livres), var2 = find(Lexi étagères 17 livres), var3 = gcd(var1,var2), CALL, return(var3)"
1906,Mom made 32 chocolate chip cookies. It took 24 minutes to mix the ingredients and 16 minutes to bake. Julie and Matt ate 9 cookies after dinner. How many cookies were left?,"var1 = find( cookies made), var2 = find( cookies eaten), var3 = subtract(var1, var2), return(var3)",Maman a fait 32 cookies aux pépites de chocolat. Il a fallu 24 minutes pour mélanger les ingrédients et 16 minutes pour cuire. Julie et Matt ont mangé 9 cookies après le dîner. Combien de cookies restait-il ?,"var1 = trouver( biscuits faits), var2 = trouver( biscuits consommés), var3 = soustraire(var1, var2), retour(var3)"
1638,"A committee organizing a marathon has 16 jugs of water and 12 jugs of sports drink. The committee would like to set up a number of refreshment stations along the marathon course, with the same combination of jugs of water and jugs of sports drink at each station, with no beverages left over. What is the greatest number of refreshment stations that can be set up?","var1 = find(jugs of water), var2 = find(jugs of sports drink), var3 = gcd(var1, var2), return(var3)","Un comité organisant un marathon dispose de 16 cruches d'eau et de 12 cruches de boisson sportive. Le comité souhaite mettre en place plusieurs postes de ravitaillement le long du parcours du marathon, avec la même combinaison de carafes d'eau et de carafes de boisson pour sportifs à chaque poste, sans restes de boissons. Quel est le plus grand nombre de postes de ravitaillement pouvant être mis en place ?","var1 = find(cruches d'eau), var2 = find(cruches de boisson énergétique), var3 = gcd(var1, var2), return(var3)"
1181,Rebecca wants to split a collection of eggs into groups of 2. Rebecca has 16 eggs and 3 marbles. How many groups will be created?,"var1 = find(eggs), var2 = find(group size), var3 = divide(var1, var2), CALL, var4 = multiply(var3, var2), CALL, var5 = subtract(var1, var4), CALL, return(var3)",Rebecca veut diviser une collection d'œufs en groupes de 2. Rebecca a 16 œufs et 3 billes. Combien de groupes seront créés ?,"var1 = trouver(œufs), var2 = trouver(taille du groupe), var3 = diviser(var1, var2), APPEL, var4 = multiplier(var3, var2), APPEL, var5 = soustraire(var1, var4), APPEL, retour( var3)"
859,"There were nine kinds of sandwiches on the menu. Unfortunately, five of them had been sold out, how many kinds of sandwiches do they actually provide now?","var1 = find(total sandwiches), var2 = find(sold out sandwiches), var3 = subtract(var1, var2), CALL, return(var3)","Il y avait neuf sortes de sandwichs au menu. Malheureusement, cinq d'entre eux étaient épuisés, combien de types de sandwichs proposent-ils actuellement ?","var1 = trouver(total sandwichs), var2 = trouver(sandwichs épuisés), var3 = soustraire(var1, var2), CALL, return(var3)"
199,Jerry had 8 action figures on a shelf in his room. Later he added 4 more action figures to the shelf and removed 5 old ones.How many action figures were on his shelf in all?,"var1 = find(original figures), var2 = add(var1, 4), CALL, var3 = subtract(var2, 5), CALL, return(var3)","Jerry avait 8 figurines articulées sur une étagère dans sa chambre. Plus tard, il a ajouté 4 figurines d'action supplémentaires à l'étagère et en a retiré 5 anciennes. Combien y avait-il de figurines d'action sur son étagère en tout ?","var1 = trouver(chiffres originaux), var2 = ajouter(var1, 4), CALL, var3 = soustraire(var2, 5), CALL, return(var3)"
1719,The music room has 27 violins. There are also 15 flutes. 18 students are in the school band. How many instruments are in the music room?,"var1 = find(violins), var2 = find(flutes), var3 = add(var1, var2), return(var3)",La salle de musique compte 27 violons. Il y a aussi 15 flûtes. 18 élèves font partie de l'orchestre de l'école. Combien y a-t-il d'instruments dans la salle de musique ?,"var1 = trouver(violons), var2 = trouver(flûtes), var3 = ajouter(var1, var2), retour(var3)"
1231,"Robin bought 11 sodas for her and her friends. If they only drank 3 of them, how many extras did she have?","var1 = find(total sodas), var2 = find(drunk sodas), var3 = subtract(var1, var2), CALL, return(var3)","Robin a acheté 11 sodas pour elle et ses amis. S'ils n'en ont bu que 3, combien d'extras avait-elle ?","var1 = find(total sodas), var2 = find(drunk sodas), var3 = soustract(var1, var2), CALL, return(var3)"
2359,The ratio of the length of Joey's rope to Chad's rope is 8:3. Joey's rope is 56 cm long. How long is Chad's rope?,"var1 = find(Joey rope length), var2 = find(Joey to Chad ratio), var3 = find(Chad to Joey ratio), var4 = multiply(var1, var3), var5 = divide(var4, var2), return(var5)",Le rapport entre la longueur de la corde de Joey et celle de Chad est de 8:3. La corde de Joey mesure 56 cm de long. Quelle est la longueur de la corde de Chad ?,"var1 = trouver (longueur de corde Joey), var2 = trouver (rapport Joey à Tchad), var3 = trouver (rapport Tchad à Joey), var4 = multiplier (var1, var3), var5 = diviser (var4, var2), retour (var5 )"
362,Paul had 51 books and 106 pens. After selling some books and pens in a garage sale he had 82 books and 14 pens left.How many pens did he sell in the garage sale?,"var1 = find(initial book count), var2 = find(books after sale), var3 = subtract(var1, var2), var4 = find(initial pen count), var5 = find(pens after sale), var6 = subtract(var4, var5), CALL, return(var6)","Paul avait 51 livres et 106 stylos. Après avoir vendu des livres et des stylos lors d'une vente de garage, il lui restait 82 livres et 14 stylos. Combien de stylos a-t-il vendus lors de la vente de garage ?","var1 = trouver(nombre initial de livres), var2 = trouver(livres après vente), var3 = soustraire(var1, var2), var4 = trouver(nombre initial de stylos), var5 = trouver(stylos après vente), var6 = soustraire(var4 , var5), APPEL, retour(var6)"
1153,"Linda buys strawberry gum in packs of 6 pieces and blueberry gum in packs of 5 pieces. If Linda wants to buy the same amount of each type of gum, what is the smallest number of pieces of each flavor that she must buy?","var1 = find(""strawberry gum pack""), var2 = find(""blueberry gum pack""), var3 = find_lcm(var1, var2), return(var3)","Linda achète de la gomme à la fraise en paquets de 6 pièces et de la gomme à la myrtille en paquets de 5 pièces. Si Linda veut acheter la même quantité de chaque type de chewing-gum, quel est le plus petit nombre de morceaux de chaque parfum qu'elle doit acheter ?","var1 = find(""pack de gomme à la fraise""), var2 = find(""pack de gomme à la myrtille""), var3 = find_lcm(var1, var2), return(var3)"
1305,"Debby had twelve pounds of flour. If she bought another four pounds, how many pounds would she have total?","var1 = find(starting flour), var2 = find(new flour), var1 = add(var1, var2), CALL, return(var1)","Debby avait douze livres de farine. Si elle achetait encore quatre livres, combien de livres aurait-elle au total ?","var1 = find(farine de départ), var2 = find(nouvelle farine), var1 = add(var1, var2), CALL, return(var1)"
1732,Elizabeth studied 25 minutes for her science test. She studied 35 minutes for her math test. How long did Elizabeth study altogether?,"var1 = find(science minutes), var2 = find(math minutes), var3 = add(var1, var2), return(var3)",Elizabeth a étudié 25 minutes pour son test de sciences. Elle a étudié 35 minutes pour son test de mathématiques. Combien de temps Elizabeth a-t-elle étudié en tout ?,"var1 = trouver(minutes scientifiques), var2 = trouver(minutes mathématiques), var3 = ajouter(var1, var2), retour(var3)"
1691,A DVD book holds 126 DVDs. There are 81 DVDs already in the book. How many more DVDs can be put in the book?,"var1 = find(DVDs in book), var2 = find(total DVDs in book), var3 = subtract(var2, var1), CALL, return(var3)",Un livre DVD contient 126 DVD. Il y a déjà 81 DVD dans le livre. Combien de DVD supplémentaires peut-on mettre dans le livre ?,"var1 = trouver (DVD dans le livre), var2 = trouver (total de DVD dans le livre), var3 = soustraire (var2, var1), APPEL, retour (var3)"
1260,"If one cartridge costs 15 dollars, how many ink cartridges can you buy with 180 dollars?","var1 = find(cost of one cartridge), var2 = find(amount of money), var1 = divide(var2, var1), CALL, return(var1)","Si une cartouche coûte 15 dollars, combien de cartouches d'encre pouvez-vous acheter avec 180 dollars ?","var1 = trouver(coût d'une cartouche), var2 = trouver(montant d'argent), var1 = diviser(var2, var1), CALL, return(var1)"
1559,"Harry Hound had a terrible earache yesterday. When I peered into his ears yesterday, I found 36 frisky fleas having a party in his right ear and 85 baby fleas sleeping peacefully in his left ear. I cleaned out Harry Hound's ears. How many fleas perished?","var1 = find(fleas in right ear), var2 = find(fleas in left ear), var3 = add(var1, var2), CALL, return(var3)","Harry Hound a eu un terrible mal d'oreille hier. Quand j'ai regardé dans ses oreilles hier, j'ai trouvé 36 puces fringantes faisant la fête dans son oreille droite et 85 bébés puces dormant paisiblement dans son oreille gauche. J'ai nettoyé les oreilles de Harry Hound. Combien de puces ont péri ?","var1 = find(puces dans l'oreille droite), var2 = find(puces dans l'oreille gauche), var3 = add(var1, var2), CALL, return(var3)"
3,43 children were riding on the bus. At the bus stop some children got off the bus. Then there were 21 children left on the bus.How many children got off the bus at the bus stop?,"var1 = find(children on the bus), var2 = find(children left on the bus), var1 = subtract(var1, var2), CALL, return(var1)","43 enfants montaient dans le bus. À l'arrêt de bus, des enfants sont descendus du bus. Ensuite, il restait 21 enfants dans le bus. Combien d'enfants sont descendus du bus à l'arrêt de bus ?","var1 = trouver(enfants dans le bus), var2 = trouver(enfants laissés dans le bus), var1 = soustraire(var1, var2), CALL, return(var1)"
12,Marco and his dad went strawberry picking. Together they collected strawberries that weighed 36 pounds. On the way back Marco ' dad lost 8 pounds of strawberries. Marco's strawberries now weighed 12 pounds.How much did his dad's strawberries weigh now?,"var1 = find(total strawberries), var2 = find(Marco's strawberries), var1 = subtract(var1, var2), CALL, var3 = find(strawberries lost), var4 = subtract(var1, var3), CALL, return(var4)","Marco et son père sont allés cueillir des fraises. Ensemble, ils ont ramassé des fraises qui pesaient 36 livres. Sur le chemin du retour, le papa de Marco a perdu 8 kilos de fraises. Les fraises de Marco pesaient maintenant 12 livres. Combien pesaient les fraises de son père maintenant ?","var1 = trouver(total fraises), var2 = trouver(fraises de Marco), var1 = soustraire(var1, var2), APPEL, var3 = trouver(fraises perdues), var4 = soustraire(var1, var3), APPEL, retour(var4)"
1527,Frannie and Meg are in a jump rope contest. Frannie jumped 53 times without missing. She jumped 18 fewer times than Meg. How many times did Meg jump?,"var1 = find(Frannie jumps), var2 = find(jumps Meg more than Frannie), var3 = add(var1, var2), CALL, return(var3)",Frannie et Meg participent à un concours de corde à sauter. Frannie a sauté 53 fois sans rater. Elle a sauté 18 fois de moins que Meg. Combien de fois Meg a-t-elle sauté ?,"var1 = find(Frannie saute), var2 = find(saute Meg plus que Frannie), var3 = add(var1, var2), CALL, return(var3)"
993,A book had a length of 2 inches and a width of 3 inches. What is the area of the book?,"var1 = find(length), var2 = find(width), var3 = multiply(var1, var2), CALL, return(var3)",Un livre avait une longueur de 2 pouces et une largeur de 3 pouces. Quelle est la surface du livre ?,"var1 = trouver(longueur), var2 = trouver(largeur), var3 = multiplier(var1, var2), CALL, return(var3)"
2111,"Professor Treehead of the Flora University requested his students to participate. He said that they planted 15 species of trees in the natural park, 20 species of trees in the neighboring forest and 10 species of trees all around different locations in town. How many species of trees were planted by the students?","var1 = find(species of trees in natural park), var2 = find(species of trees in neighboring forest), var1 = add(var1, var2), CALL, var2 = find(species of trees all around town), var1 = add(var1, var2), CALL, return(var1)","Le professeur Treehead de la Flora University a demandé à ses étudiants de participer. Il a dit qu'ils ont planté 15 espèces d'arbres dans le parc naturel, 20 espèces d'arbres dans la forêt voisine et 10 espèces d'arbres à différents endroits de la ville. Combien d'espèces d'arbres ont été plantées par les élèves ?","var1 = trouver(espèces d'arbres dans le parc naturel), var2 = trouver(espèces d'arbres dans la forêt voisine), var1 = ajouter(var1, var2), APPEL, var2 = trouver(espèces d'arbres autour de la ville), var1 = ajouter (var1, var2), APPEL, retour(var1)"
614,He then went to see the oranges being harvested. He found out that they harvest 5 sacks of ripe oranges and 74 sacks of unripe oranges per day.How many more sacks of unripe oranges than ripe oranges are harvested per day?,"var1 = find(ripe oranges harvested per day), var2 = find(unripe oranges harvested per day), var3 = subtract(var2, var1), CALL, return(var3)",Il est ensuite allé voir la récolte des oranges. Il a découvert qu'ils récoltaient 5 sacs d'oranges mûres et 74 sacs d'oranges non mûres par jour. Combien de sacs d'oranges non mûres de plus que d'oranges mûres sont récoltés par jour ?,"var1 = trouver (oranges mûres récoltées par jour), var2 = trouver (oranges non mûres récoltées par jour), var3 = soustraire (var2, var1), APPEL, retour (var3)"
