prompt,summary
"A children's top is 50 yuan, and a pair of trousers is 8 yuan cheaper than the top. How much is this suit?","var1 = [find](cost of top) #50, var2 = [find](cost difference between top and trousers) #8, var3 = [subtract](var1, var2), var4 = [find](cost of trousers) #var3, var5 = [add](var1, var4) # 50 + (50-8) = 92, [return](var5) #92"
"Xiaohua has a 700-page storybook, and after reading it for 16 days, there are still 60 pages left. How many pages does Xiaohua read every day?","var1 = [find](total number of pages in storybook) #700, var2 = [find](number of days Xiaohua read) #16, var3 = [find](number of pages left) #60, var4 = [subtract](var1, var3) # 700 - 60 = 640, var5 = [divide](var4, var2) # 640 / 16 = 40, [return](var5) # 40"
"Tom used 2 batteries on his flashlights, 15 in his toys and 2 in his controllers. How many batteries did Tom use?","var1 = [find](flashlight batteries) # 2, var2 = [find](toy batteries) # 15, var3 = [find](controller batteries) # 2, var4 = [add](var1, var2) # 2 + 15 = 17, var5 = [add](var4, var3) # 17 + 2 = 19, [return](var5) # 19"
"There were originally 25 passengers on a bus. After arriving at the People’s Park, 9 people went down and 17 people got on. How many passengers are there on the bus now?","var1 = [find](original number of passengers) #25, var2 = [find](number of people who went down) #9, var3 = [subtract](var1, var2) # 25 - 9 = 16, var4 = [find](number of people who got on) #17, var5 = [add](var3, var4) # 16 + 17 = 33, [return](var5) # 33"
"The original price of a tape recorder is 220 yuan, and the price will be reduced by 20% for the ""11th"". How much is the current price? ．","var1 = [find](original price of tape recorder) #220, var2 = [find](discount percentage) #20, var3 = [divide](var2, 100) # 20 / 100 = 0.2, var4 = [multiply](var1, var3) # 220 * 0.2 = 44, var5 = [subtract](var1, var4) # 220 - 44 = 176, [return](var5) # 176"
"A road roller travels 50 meters per minute, and the width of the roller is 3 meters. How many square meters can be rolled if the roller is driven for 12 minutes?","var1 = [find](speed of road roller) #50 (meters/minute), var2 = [find](width of road roller) #3 (meters), var3 = [multiply](var1, var2) # 50 * 3 = 150 (square meters/minute), var4 = [find](time the roller is driven) #12 (minutes), var5 = [multiply](var3, var4) # 150 * 12 = 1800, [return](var5) # 1800"
"The students went to visit the observatory. There were 3 batches of students visiting in the morning, each batch had 168 students, and there were 246 students visiting in the afternoon. How many students visited this day?","var1 = [find](number of batches of students in the morning) #3, var2 = [find](number of students in each batch) #168, var3 = [multiply](var1, var2) # 3 * 168 = 504, var4 = [find](number of students visiting in the afternoon) #246, var5 = [add](var3, var4) # 504 + 246 = 750, [return](var5) # 750"
"A manuscript has 420 pages and is printed by two printers at the same time. A printer prints 5 pages per minute, and another printer prints 9 pages per minute. How many minutes will it take to print this manuscript?","var1 = [find](number of pages in manuscript) #420, var2 = [find](pages printed per minute by first printer) #5, var3 = [find](pages printed per minute by second printer) #9, var4 = [add](var2, var3) # 5 + 9 = 14, var5 = [divide](var1, var4) # 420 / 14 = 30, [return](var5) # 30"
The distance from Nanjing to Shanghai is 280 kilometers. A car will be 20 kilometers away from Shanghai after 4 hours from Nanjing. How many kilometers does this car travel on average per hour?,"var1 = [find](distance from Nanjing to Shanghai) #280, var2 = [find](distance of car from Shanghai after 4 hours) #20, var3 = [subtract](var1, var2) # 280 - 20 = 260, var4 = [find](time taken for car to reach 20 km away from Shanghai) #4, var5 = [divide](var3, var4) # 260 / 4 = 65, [return](var5) # 65"
"The telecommunications bureau installed telephones for 710 households in Jinghua Community, 556 households were installed in 7 days, and the remaining 2 days were completed. How many households were installed on average per day?","var1 = [find](total number of households) #710, var2 = [find](number of households installed in first 7 days) #556, var3 = [subtract](var1, var2) # 710 - 556 = 154, var4 = [find](number of days to install remaining households) #2, var5 = [divide](var3, var4) # 154 / 2 = 77, [return](var5) # 77"
"Adam had 48 books. If he sold 19 of them and used the money he earned to buy 38 new books, how many books would Adam have?","var1 = [find](initial number of books) #48, var2 = [find](number of books sold) #19, var3 = [subtract](var1, var2) # 48 - 19 = 29, var4 = [find](number of new books bought) #38, var5 = [add](var3, var4) # 29 + 38 = 67, [return](var5) # 67"
The two classes of the fourth grade donated love to the children in the disaster area. Each person donated an average of 13 books. There were 51 students in the first class and 49 students in the second class. How many books did the two classes donate in total?,"var1 = [find](number of students in 1st class) #51, var2 = [find](number of students in 2nd class) #49, var3 = [add](var1, var2) # 51 + 49 = 100, var4 = [find](average number of books donated per person) #13, var5 = [multiply](var3, var4) # 100 * 13 = 1300, [return](var5) # 1300"
Tom already had 2 pieces of candy. His friend gave him 7 more and then Tom bought another 10. How many pieces does Tom have now?,"var1 = [find](starting candy) # 2, var2 = [find](friend candy) # 7, var1 = [add](var1, var2) # 2 + 7 = 9, var2 = [find](bought candy) # 10, var1 = [add](var1, var2) # 9 + 10 = 19, [return](var1) # 19"
"The school holds a reading competition, and the prescribed reading time is 4 minutes. Dongdong reads 117 characters per minute, and his manuscript has a total of 520 characters. How many characters should he delete at least?","var1 = [find](prescribed reading time) #4, var2 = [find](Dongdong's reading rate) #117, var3 = [multiply](var1, var2) # 4 * 117 = 468, var4 = [find](total characters in manuscript) #520, var5 = [subtract](var4, var3) # 520 - 468 = 52, [return](var5) # 52"
"Mom bought apples for 14.6 yuan, bought oranges for 27.56 yuan, and paid 50 yuan to the salesperson. How much should I get back?","var1 = [find](cost of apples) #14.6, var2 = [find](cost of oranges) #27.56, var3 = [add](var1, var2) # 14.6 + 27.56 = 42.16, var4 = [find](amt paid to salesperson) #50, var5 = [subtract](var4, var3) # 50 - 42.16 = 7.84, [return](var5) # 7.84"
"The teacher is handing out note cards to her students. She gave 3 note cards to the first student, 12 note cards to the second student, 48 note cards to the third student, and 192 note cards to the fourth student. If this pattern continues, how many note cards will the teacher give to the fifth student?","var1 = [find](""note cards to the first student"") # 3, var2 = [find](""note cards to the second student"") # 12, var3 = [find](""note cards to the third student"") # 48, var4 = [find](""note cards to the fourth student"") # 192, var5 = [multiply](var4, 4) # 192 * 4 = 768, [return](var5) # 768"
"Master Zhang makes 18 parts per hour, and Master Wang makes 20 parts per hour. The two work at the same time and finish it in 6 hours. How many parts are there in this batch?","var1 = [find](rate of Master Zhang) #18, var2 = [find](rate of Master Wang) #20, var3 = [add](var1, var2) # 18 + 20 = 38, var4 = [find](total time taken) #6, var5 = [multiply](var3, var4) # 38 * 6 = 228, [return](var5) # 228"
Paige had 27 files on her computer. She deleted 9 of them and put the rest into folders with 6 files in each one. How many folders did Paige end up with?,"var1 = [find](number of files Paige had) #27, var2 = [find](number of files Paige deleted) #9, var3 = [subtract](var1, var2) # 27 - 9 = 18, var4 = [find](number of files in each folder) #6, var5 = [divide](var3, var4) # 18 / 6 = 3, [return](var5) # 3"
"John had 5 action figures, but needed 7 total for a complete collection. If each one costs $5, how much money would he need to finish his collection?","var1 = [find](action figures) # 5, var2 = [find](needed action figures) # 7, var3 = [subtract](var2, var1) # 7 - 5 = 2, var4 = [find](dollars per figure) # 5, var5 = [multiply](var3, var4) # 2 * 5 = 10, [return](var5) # 10"
"56 children lined up to go on a spring outing. From the top of the line, Xiao Gang was the 19th, and from the bottom of the line, Xiao Li was the 12th. How many classmates are there between Xiaogang and Xiaoli?","var1 = [find](total number of children) #56, var2 = [find](Xiao Gang's position from top) #19, var3 = [find](Xiao Li's position from bottom) #12, var4 = [subtract](var1, var3) # 56 - 12 = 44, var5 = [subtract](var4, var2) # 44 - 19 = 25, [return](var5) # 25"
"Vanessa had 13 music files and 30 video files on her flash drive. If she deleted 10 of the files, how many files were still on her flash drive?","var1 = [find](number of music files) #13, var2 = [find](number of video files) #30, var3 = [add](var1, var2) # 13 + 30 = 43, var4 = [find](number of deleted files) #10, var5 = [subtract](var3, var4) # 43 - 10 = 33, [return](var5) # 33"
"It has been 7 days to build a canal with a length of 1000m, and 120m is repaired every day. How many meters are left to be repaired?","var1 = [find](length of canal) #1000, var2 = [find](days spent building canal) #7, var3 = [find](length repaired daily) #120, var4 = [multiply](var2, var3) # 7 * 120 = 840, var5 = [subtract](var1, var4) # 1000 - 840 = 160, [return](var5) # 160"
"The uncle driver set off from Yunxiao to Shenzhen to deliver goods. He traveled 80 kilometers per hour in the first 4 hours, and 140 kilometers in total in the next 2 hours. How many kilometers is it from Yunxiao to Shenzhen?","var1 = [find](speed of uncle driver in first 4 hours) #80 km/hr, var2 = [find](duration of first 4 hours) #4 hrs, var3 = [multiply](var1, var2) # 80 x 4 = 320 km, var4 = [find](total distance traveled in last 2 hours) #140 km, var5 = [add](var3, var4) # 320 + 140 = 460 km, [return](var5) # 460"
"The store sells 18 pairs of leather shoes in the morning and 23 pairs in the afternoon, earning 425 yuan more in the afternoon than in the morning. How much is each pair of leather shoes?","var1 = [find](number of pairs of leather shoes sold in morning) #18, var2 = [find](number of pairs of leather shoes sold in afternoon) #23, var3 = [find](difference in earnings between afternoon and morning) #425, var4 = [subtract](var2, var1) # 23 - 18 = 5, var5 = [divide](var3, var4) # 425 / 5 = 85, [return](var5) # 85"
"Li Ning's family has 80 pepper trees, each of which can produce 12 kilograms of peppercorns on average. This year, each kilogram of peppercorns can be sold for 9 yuan. How much is the income?","var1 = [find](number of pepper trees) #80, var2 = [find](average amount of peppercorns produced per tree) #12, var3 = [multiply](var1, var2) # 80 * 12 = 960, var4 = [find](price of 1 kg of peppercorns) #9, var5 = [multiply](var3, var4) # 960 * 9 = 8640, [return](var5) # 8640"
Li Li reads a comic book. She reads (1/3) of the whole book on the first day and (1/4) of the whole book on the second day. She reads a total of 84 pages in two days. How many pages are there in total?,"var1 = [find](amount of book read on first day) #(1/3), var2 = [find](amount of book read on second day) #(1/4), var3 = [add](var1, var2) # (1/3) + (1/4) = (7/12), var4 = [find](total pages read in two days) #84, var5 = [divide](var4, var3) # 84 / (7/12) = 144, [return](var5) # 144"
"Mrs. Heine is buying Valentine's Day treats for her 2 dogs. If she wants to buy them 5 heart biscuits each and a set of puppy boots each, how many items will she buy?","var1 = [find](number of dogs) # 2, var2 = [find](heart biscuits each dog) # 5, var3 = [find](puppy boots each dog) # 1, var4 = [multiply](var2, var1), var5 = [add](var4, (var1 * var3)) # 2 * 5 + 2 * 1 = 12, [return](var5) # 12"
"The school store shipped 4,500 exercise books, and after 14 days of selling, there were still 594 copies left. How many copies are sold per day on average?","var1 = [find](number of exercise books shipped) #4500, var2 = [find](number of exercise books left) #594, var3 = [subtract](var1, var2) # 4500 - 594 = 3906, var4 = [find](days of selling) #14, var5 = [divide](var3, var4) # 3906 / 14 = 279, [return](var5) # 279"
"Vanessa uploaded twenty-three pictures from her phone and seven from her camera to Facebook. If she sorted the pics into five different albums with the same amount of pics in each album, how many pictures were in each of the albums?","var1 = [find](Vanessa's phone pics) # 23, var2 = [find](Vanessa's camera pics) # 7, var1 = [add](var1, var2) # 23 + 7 = 30, var2 = [find](albums count) # 5, var3 = [divide](var1, var2) # 30 / 5 = 6, [return](var3) # 6"
Uncle Zhao brought 850 yuan to buy rice. I bought 26 bags of rice and left 18 yuan. How much is each bag of rice?,"var1 = [find](total money uncle Zhao brought) #850, var2 = [find](leftover money after purchase) #18, var3 = [subtract](var1, var2) # 850 - 18 = 832, var4 = [find](number of bags of rice) #26, var5 = [divide](var3, var4) # 832 / 26 = 32, [return](var5) # 32"
"Tom bought sixty-three tickets at the state fair. He spent fourteen tickets at the 'dunk a clown' booth and decided to use the rest on rides. If each ride cost seven tickets, how many rides could he go on?","var1 = [find](tickets bought) # 63, var2 = [find](tickets spent) # 14, var1 = [subtract](var1, var2) # 63 - 14 = 49, var2 = [find](tickets per ride) # 7, var3 = [divide](var1, var2) # 49 / 7 = 7, [return](var3) # 7"
The students made 67 big red flowers and gave 27 to the kindergarten. The remaining big red flowers were divided into 5 shares on average. How many flowers are there in each share?,"var1 = [find](number of big red flowers made) #67, var2 = [find](number of flowers given to kindergarten) #27, var3 = [subtract](var1, var2) # 67 - 27 = 40, var4 = [find](number of shares) #5, var5 = [divide](var3, var4) # 40 / 5 = 8, [return](var5) # 8"
"The master worker and his apprentice make machine parts. Master Wang makes 45 pieces per hour, and the apprentice makes 35 pieces per hour. They work together for 8 hours. How many parts did they make in total?","var1 = [find](pieces made per hour by Master Wang) #45, var2 = [find](pieces made per hour by Apprentice) #35, var3 = [add](var1, var2) # 45 + 35 = 80, var4 = [find](total hours worked) #8, var5 = [multiply](var3, var4) # 80 x 8 = 640, [return](var5) # 640"
The road construction team built a road with a length of 1908 meters. The ratio of the repaired length to the unrepaired length was 1:5. How many meters were repaired?,"var1 = [find](total length of road) #1908, var2 = [find](ratio of repaired length to unrepaired length) #1:5, var3 = split(ratio into parts) #1 and 5, var4 = [add](parts) #1+5=6, var5 = [divide](var1, var4) # 1908/6=318, var6 = [multiply](var3 part 1, var5) # 1*318=318, [return](var6) # 318"
"At Oliver's Restaurant, a group with 2 adults and 4 children came in to eat. If each meal cost 3 dollars, how much was the bill?","var1 = [find](number of adults in group) #2, var2 = [find](number of children in group) #4, var3 = [add](var1, var2) # 2 + 4 = 6, var4 = [find](cost of each meal) #3, var5 = [multiply](var3, var4) # 6 * 3 = 18, [return](var5) # 18"
"Amy had 4 music files and 21 video files on her flash drive. If she deleted 23 of the files, how many files were still on her flash drive?",", var1 = [find](number of music files) #4, var2 = [find](number of video files) #21, var3 = [add](var1, var2) # 4 + 21 = 25, var4 = [find](number of deleted files) #23, var5 = [subtract](var3, var4) # 25 - 23 = 2, [return](var5) # 2"
"Two cars, A and B, leave opposite to each other at the same time. Car A travels 48 kilometers per hour, and car B travels 46 kilometers per hour. They meet each other in 5 hours. How many kilometers is the distance between the east and west stations?","var1 = [find](speed of car A) #48, var2 = [find](speed of car B) #46, var3 = [add](var1, var2) # 48 + 46 = 94, var4 = [find](time it takes to meet) #5, var5 = [multiply](var3, var4) # 94 * 5 = 470, [return](var5) # 470"
"There are 240 peach trees in the orchard, accounting for (3/4) of the apple trees. How many apple trees are there?","var1 = [find](number of peach trees) #240, var2 = [find](ratio of peach trees to apple trees) #(3/4), var3 = [divide](1, var2) # 1 / (3/4) = 1.333..., var4 = [multiply](var1, var3) # 240 * 1.333... = 320, var5 = [find](number of apple trees), var6 = equal(var4, var5) # 320 = var5, [return](var5) # 320"
"Mom bought a set of clothes for Xiaohong, and the trousers cost 36 yuan. The jacket was 12 yuan more expensive than the trousers. How much should the mother pay?","var1 = [find](cost of trousers) # 36, var2 = [find](cost difference between jacket and trousers) # 12, var3 = [add](var1, var2) # 36 + 12 = 48, var4 = [find](cost of jacket) # var3 # 48, var5 = [add](var1, var4) # 36 + 48 = 84, [return](var5) # 84"
"A trivia team had 12 members total, but during a game, 4 members didn't show up. If each member that did show up scored 8 points, how many points were scored total?","var1 = [find](number of total members) #12, var2 = [find](number of members who didn't show up) #4, var3 = [subtract](var1, var2) # 12 - 4 = 8, var4 = [find](score per member), #8, var5 = [multiply](var3, var4) # 8 * 8 = 64, [return](var5) # 64"
"Andrew, Annie's other friend, was assigned with the preparation of appetizers. He decided to bring 30 hotdogs on sticks, 20 pieces of bite-sized cheese pops and 40 pieces of chicken nuggets. How many portions of appetizers did Andrew bring in all?","var1 = [find](hotdogs) # 30, var2 = [find](cheese pops) # 20, var1 = [add](var1, var2) # 30 + 20 = 50, var2 = [find](chicken nuggets) # 40, var1 = [add](var1, var2) # 50 + 40 = 90, [return](var1) # 90"
"There are 210.6 kilograms of rice in the store, 109.8 kilograms are sold, and 107.5 kilograms are shipped in. How many kilograms of rice does the store have at this time?","var1 = [find](amount of rice in store) #210.6, var2 = [find](amount of rice sold) #109.8, var3 = [find](amount of rice shipped in) #107.5, var4 = [subtract](var1, var2) # 210.6 - 109.8 = 100.8, var5 = [add](var4, var3) # 100.8 + 107.5 = 208.3, [return](var5) # 208.3"
"There were 725 passengers on the train from Anyang to Guangzhou, 106 got off at Zhengzhou Station, and 348 got on. How many people are in the car at this time?","var1 = [find](initial number of passengers) #725, var2 = [find](number of passengers getting off) #106, var3 = [find](number of passengers getting on) #348, var4 = [subtract](var1, var2) # 725 - 106 = 619, var5 = [add](var4, var3) # 619 + 348 = 967, [return](var5) # 967"
"Teacher Wang brought 8,000 yuan, 6,387 yuan was used to buy a computer, and 986 yuan was used to buy a printer. How much money is left?","var1 = [find](amount of money brought by Teacher Wang) #8,000, var2 = [find](cost of computer) #6,387, var3 = [find](cost of printer) #986, var4 = [add](var2, var3) #6,387 + 986 = 7,373, var5 = [subtract](var1, var4) #8,000 - 7,373 = 627, [return](var5) #627"
"The toy factory has produced 1,500 toys, and the pass rate is 95%. How many defective products are there in this batch?","var1 = [find](number of toys produced) #1500, var2 = [find](pass rate as percentage) #95%, var3 = [divide](var2, 100) # 95 / 100 = 0.95, var4 = [subtract](1, var3) # 1 - 0.95 = 0.05, var5 = [multiply](var1, var4) # 1500 * 0.05 = 75, [return](var5) # 75"
"There are 30 books in the book corner. They were lent out (1/5) on the first day, and 5 books were returned on the second day. How many books are there in the book corner now?","var1 = [find](total number of books in the book corner) #30, var2 = [multiply](var1, 1/5) # 30 * 1/5 = 6, var3 = [subtract](var1, var2) # 30 - 6 = 24, var4 = [find](number of books returned on second day) #5, var5 = [add](var3, var4) # 24 + 5 = 29, [return](var5) # 29"
"190 students in the sixth grade returned to school, 90% more than those who asked for leave. How many people in the sixth grade asked for leave?","var1 = [find](number of students who returned to school) #190, var2 = [find](percentage increase of students who returned to school) #90, var3 = [divide](var2, 100) # 90 / 100 = 0.9, var4 = [add](1, var3) # 1 + 0.9 = 1.9, var5 = [divide](var1, var4) # 190 / 1.9 = 100, [return](var5) # 100"
"John had 33 socks. If he threw away 19 old ones that didn't fit and bought 13 new ones, how many socks would he have?","var1 = [find](number of socks John had) #33, var2 = [find](number of socks thrown away) #19, var3 = [subtract](var1, var2) # 33 - 19 = 14, var4 = [find](number of new socks bought) #13, var5 = [add](var3, var4) # 14 + 13 = 27, [return](var5) # 27"
"While playing at the arcade, Luke won 2 tickets playing 'whack a mole' and 13 tickets playing 'skee ball.' If he was trying to buy candy that cost 3 tickets a piece, how many could he buy?","var1 = [find](number of tickets won playing 'whack a mole') #2, var2 = [find](number of tickets won playing 'skee ball') #13, var3 = [add](var1, var2) # 2 + 13 = 15, var4 = [find](cost of candy) #3, var5 = [divide](var3, var4) # 15 / 3 = 5, [return](var5) # 5"
"The Liangquan Engineering Team worked together to dig a 675-meter-long tunnel, and dug from one end to the other at the same time. The first team dug 12.6 meters a day, and the second team dug 14.4 meters a day. How many days will it take to get through this tunnel?","var1 = [find](length of tunnel) #675, var2 = [find](daily progress of first team) #12.6, var3 = [find](daily progress of second team) #14.4, var4 = [add](var2, var3) # 12.6 + 14.4 = 27, var5 = [divide](var1, var4) # 675 / 27 = 25, [return](var5) # 25"
"Li Hua bought a motorcycle worth 4,700 yuan. According to regulations, to buy a motorcycle to pay 10% of the vehicle purchase tax. How much did he spend on this motorcycle?","var1 = [find](cost of motorcycle) #4700, var2 = [find](vehicle purchase tax percentage) #10, var3 = [divide](var2, 100) # 10 / 100 = 0.1, var4 = [multiply](var1, var3) # 4700 * 0.1 = 470, var5 = [add](var1, var4) # 4700 + 470 = 5170, [return](var5) # 5170"
"At the fair, there were 12 people in line for the bumper cars. If 10 of them got tired of waiting and left and 15 more got in line, how many people would be in line?","var1 = [find](initial number of people in line) #12, var2 = [find](number of people who left) #10, var3 = [subtract](var1, var2) # 12 - 10 = 2, var4 = [find](number of people who got in line) #15, var5 = [add](var3, var4) # 2 + 15 = 17, [return](var5) # 17"
"Haley baked 20 cupcakes for her school's bake sale. If her brother, Todd, ate 11 of them. How many packages could she make if she put 3 cupcakes in each package?","var1 = [find](total number of cupcakes baked) #20, var2 = [find](number of cupcakes eaten by Todd) #11, var3 = [subtract](var1, var2) #20 - 11 = 9, var4 = [find](number of cupcakes per package) #3, var5 = [divide](var3, var4) #9 / 3 = 3, [return](var5) #3"
"The toy factory plans to produce 1,600 ""remote control model airplanes"". It has been produced for 4 days, and 235 are produced every day. How many more will be produced to complete the task?","var1 = [find](total number of airplanes to produce) #1600, var2 = [find](number of days already produced) #4, var3 = [find](number of airplanes produced per day) #235, var4 = [multiply](var2, var3) # 4 * 235 = 940, var5 = [subtract](var1, var4) # 1600 - 940 = 660, [return](var5) # 660"
"The following week, they decided to go to Lake Huron and Lake Michigan. During their stay there, they caught a total of 30 pikes, 40 sturgeons and 75 herrings. How many fishes did they catch from the two lakes?","var1 = [find](pikes) # 30, var2 = [find](sturgeons) # 40, var1 = [add](var1, var2) # 30 + 40 = 70, var2 = [find](herrings) # 75, var1 = [add](var1, var2) # 70 + 75 = 145, [return](var1) # 145"
"Last year, 300 new students were enrolled in the first grade, and this year's enrollment increased by 25% compared with last year. How many students will be enrolled this year?","var1 = [find](last year's enrollment) #300, var2 = [find](increase percent) #25, var3 = [divide](var2, 100) # 25 / 100 = 0.25, var4 = [multiply](var1, var3) # 300 * 0.25 = 75, var5 = [add](var1, var4) # 300 + 75 = 375, [return](var5) # 375"
"Yaya is 1.35 meters tall. Standing on a 0.5-meter-high bed, she is 0.15 meters taller than Yaya's father. How tall is her father?","var1 = [find](Yaya's height) #1.35, var2 = [find](height of bed) #0.5, var3 = [add](var1, var2) # 1.35 + 0.5 = 1.85, var4 = [find](extra height compared to father) #0.15, var5 = [subtract](var3, var4) # 1.85 - 0.15 = 1.7, [return](var5) # 1.7"
"Uncle Xie brought 1,000 yuan to buy rice. I bought 24 bags and left 400 yuan. How much is each bag of rice?","var1 = [find](total money brought by Uncle Xie) #1000, var2 = [find](money left after buying rice) #400, var3 = [subtract](var1, var2) # 1000 - 400 = 600, var4 = [find](number of bags of rice bought) #24, var5 = [divide](var3, var4) # 600 / 24 = 25, [return](var5) # 25"
"Marian baked bread, cookies and pastries one Saturday at home for her family and friends this holiday season. She made 47 gingerbread cookies which she will distribute equally in tiny glass jars. If each jar is to contain six cookies each, how many cookies will not be placed in a jar?","var1 = [find](gingerbread cookies) # 47, var2 = [find](cookies per jar) # 6, var2 = [multiply](var2,1), var3 = [divide](var1, var2) # 47 / 6 = 7 with a remainder of 5, var4 = [find](remainder) # 5, [return](var4) # 5"
"A waiter had 47 customers to wait on. If 41 customers left and he got another 20 customers, how many customers would he have?","var1 = [find](starting customers) # 47, var2 = [find](left customers) # 41, var1 = [sub](var1, var2) # 47 - 41 = 6, var2 = [find](new customers) # 20, var1 = [add](var1, var2) # 6 + 20 = 26, [return](var1) # 26"
A train is 360 meters long and travels 18 meters per second. How long does it take for all the cars to pass through a 90-meter-long bridge?,"var1 = [find](length of train) #360, var2 = [find](speed of train) #18, var3 = [find](length of bridge) #90, var4 = [add](var1, var3) # 360 + 90 = 450, var5 = [divide](var4, var2) # 450 / 18 = 25, [return](var5) # 25"
"There are 985 passengers on a train. After arriving at a certain station, 85 passengers get off first, and then 126 passengers get on the train. How many passengers are there on the train now?","var1 = [find](total number of passengers on the train) #985, var2 = [find](number of passengers who got off) #85, var3 = [subtract](var1, var2) # 985 - 85 = 900, var4 = [find](number of passengers who got on) #126, var5 = [add](var3, var4) # 900 + 126 = 1026, [return](var5) # 1026"
"A teacher had 34 worksheets to grade. If she graded 7, but then another 36 were turned in, how many worksheets would she have to grade?","var1 = [find](total number of worksheets) #34, var2 = [find](number of graded worksheets) #7, var3 = [subtract](var1, var2) # 34 - 7 = 27, var4 = [find](additional worksheets turned in) #36, var5 = [add](var3, var4) # 27 + 36 = 63, [return](var5) # 63"
"While playing at the arcade, Ned won 26 tickets playing 'whack a mole' and 19 tickets playing 'skee ball.' If he was trying to buy candy that cost 9 tickets a piece, how many could he buy?","var1 = [find](number of tickets won playing 'whack a mole') #26, var2 = [find](number of tickets won playing 'skee ball') #19, var3 = [add](var1, var2) # 26 + 19 = 45, var4 = [find](cost of candy) #9, var5 = [divide](var3, var4) # 45 / 9 = 5, [return](var5) # 5"
"While on vacation, Gwen took 41 pictures at the zoo and 29 at the museum. If she later deleted 15 of the pictures, how many pictures from her vacation did she still have?","var1 = [find](number of pictures at the zoo) #41, var2 = [find](number of pictures at the museum) #29, var3 = [add](var1, var2) # 41 + 29 = 70, var4 = [find](number of deleted pictures) #15, var5 = [subtract](var3, var4) # 70 - 15 = 55, [return](var5) # 55"
Customers of a phone company can choose between 2 service plans for long-distance calls. The first plan has a 20 dollar one-time activation fee and charges 13 cents a minute. The second plan has no activation fee and charges 17 cents a minute. After how many minutes of long-distance calls will the costs of the 2 plans be equal?,"var1 = [find](activation fee for first plan) #20, var2 = [find](rate per minute for first plan) #0.13, var3 = [find](rate per minute for second plan) #0.17, var4 = [subtract](var3, var2) # 0.17 - 0.13 = 0.04, var5 = [divide](var1, var4) # 20 / 0.04 = 500, [return](var5) # 500"
"The school bought back 8 boxes of exercise books, 48 ​​books in each box, and planned to distribute them to 6 grades on average. How many books will be distributed to each grade?","var1 = [find](number of boxes bought back) #8, var2 = [find](number of books in each box) #48, var3 = [multiply](var1, var2) # 8 * 48 = 384, var4 = [find](number of grades) #6, var5 = [divide](var3, var4) # 384 / 6 = 64, [return](var5) # 64"
"To build a 2,875-kilometer-long railway, 425 kilometers have been built, and the rest is planned to be completed in 5 days. How many kilometers do you repair on average per day?","var1 = [find](total length of railway) #2,875, var2 = [find](length of railway already built) #425, var3 = [subtract](var1, var2) # 2,875 - 425 = 2,450, var4 = [find](number of days to complete planned work) #5, var5 = [divide](var3, var4) # 2,450 / 5 = 490, [return](var5) # 490"
A man starts walking for the first week and walks 10 miles. Every week he increases the distance by 2 miles. How many miles does he walk on the 8th week?,"var1 = [find](initial distance the man walks) # 10, var2 = [find](increment in distance every week) # 2, var3 = [find](week number being queried) # 8, var4 = [multiply]([subtract](var3, 1), var2) # (8-1)*2 = 14, var5 = [add](var1, var4) # 10 + 14 = 24, [return](var5) # 24"
"A professional basket weaving household made 242 baskets in 28 days, 18 more baskets than the original plan. How many baskets were weaved per day in the original plan?","var1 = [find](total number of baskets made) #242, var2 = [find](number of days worked) #28, var3 = [find](extra baskets made) #18, var4 = [subtract](var1, var3) # 242 - 18 = 224, var5 = [divide](var4, var2) # 224 / 28 = 8, [return](var5) # 8"
"The school cafeteria bought 8 boxes of apples, each weighing 9 kilograms, and 28 kilograms of pears. How many kilograms of fruit did you buy in total?","var1 = [find](number of boxes of apples) #8, var2 = [find](weight per box of apples) #9, var3 = [multiply](var1, var2) # 8 * 9 = 72, var4 = [find](weight of pears) #28, var5 = [add](var3, var4) # 72 + 28 = 100, [return](var5) # 100"
"Henry was playing tic-tac-toe. He won 2 times, lost 2 times and it was a draw 10 times. How many times did Henry play?","var1 = [find](Henry wins) # 2, var2 = [find](Henry losses) # 2, var3 = [find](draws) # 10, var4 = [add](var1, var2) # 2 + 2 = 4, var5 = [add](var4, var3) # 4 + 10 = 14, [return](var5) # 14"
"A jacket is 45 yuan, and pants are 12 yuan cheaper than the jacket. How much does it cost to buy a suit of clothes?","var1 = [find](cost of jacket) #45, var2 = [find](cost difference between jacket and pants) #12, var3 = [subtract](var1, var2) # 45 - 12 = 33, var4 = [find](cost of pants) #var3, var5 = [add](var1, var4) # 45 + 33 = 78, [return](var5) # 78"
"Xiao Ming bought 3 small footballs at the store and paid 20 yuan, and got 1.85 yuan back. How much is each football?","var1 = [find](total cost) #20, var2 = [find](change received) #1.85, var3 = [subtract](var1, var2) # 20 - 1.85 = 18.15, var4 = [find](number of footballs) #3, var5 = [divide](var3, var4) # 18.15 / 3 = 6.05, [return](var5) # 6.05"
"Roger had 2 new crayons, 4 used crayons and 8 broken crayons. How many crayons did Roger have total?","var1 = [find](new crayons) # 2, var2 = [find](used crayons) # 4, var3 = [find](broken crayons) # 8, var4 = [add](var1, var2) # 2 + 4 = 6, var5 = [add](var4, var3) # 6 + 8 = 14, [return](var5) # 14"
