Unnamed: 0,prompt,summary,fr_prompt,fr_summary
1241,"Nancy picked 12 carrots from her garden. If she threw out 2 of them and then picked 21 more the next day, how many carrots would she have total?","var1 = find(Nancy's carrots) # 12, var2 = find(thrown out carrots) # 2, var1 = subtract(var1, var2), CALL # 12 - 2 = 10, var2 = find(newly picked carrots) # 21, var1 = add(var1, var2), CALL # 10 + 21 = 31, return(var1) # 31","Nancy a cueilli 12 carottes dans son jardin. Si elle en jetait 2 et en cueillait 21 de plus le lendemain, combien de carottes aurait-elle au total ?","var1 = trouver(carottes de Nancy) # 12, var2 = trouver(carottes jetées) # 2, var1 = soustraire(var1, var2), APPEL # 12 - 2 = 10, var2 = trouver(carottes fraîchement cueillies) # 21, var1 = ajouter(var1, var2), APPEL # 10 + 21 = 31, retour(var1) # 31"
755,Rachel picked three apples from her tree. Now the tree has four apples still on it. How many apples did the tree have to begin with? ,"var1 = find(apples left on tree) # 4, var2 = find(apples picked) # 3, var3 = add(var1, var2), CALL # 4 + 3 = 7, return(var3) # 7","Rachel a cueilli trois pommes de son arbre. Maintenant, l'arbre a encore quatre pommes dessus. Combien de pommes l'arbre avait-il au départ ?","var1 = find(pommes laissées sur l'arbre) # 4, var2 = find(pommes cueillies) # 3, var3 = add(var1, var2), CALL # 4 + 3 = 7, return(var3) # 7"
219,"Julia played tag with 17 kids on monday, 15 kids on tuesday and 2 kids on wednesday.How many kids did she play with altogether?","var1 = find(kids played on Monday) #17, var2 = find(kids played on Tuesday) #15, var3 = find(kids played on Wednesday) #2, var4 = add(var1, var2), CALL # 17 + 15 = 32, var5 = add(var4, var3), CALL # 32 + 2 = 34, return(var5) #34","Julia a joué avec 17 enfants le lundi, 15 enfants le mardi et 2 enfants le mercredi. Avec combien d'enfants a-t-elle joué en tout ?","var1 = find(les enfants ont joué le lundi) #17, var2 = find(les enfants ont joué le mardi) #15, var3 = find(les enfants ont joué le mercredi) #2, var4 = add(var1, var2), CALL # 17 + 15 = 32, var5 = ajouter(var4, var3), APPEL # 32 + 2 = 34, retour(var5) #34"
2195,My ice cream shop was really busy today. It was 98 degrees and we sold 67 ice cream cones. We sold 15 more milkshakes than ice cream cones. How many milkshakes were sold?,"var1 = find(ice cream cones sold) # 67, var2 = find(milkshakes sold) # 67 + 15 = 82, return(var2) # 82",Mon magasin de crème glacée était très occupé aujourd'hui. Il faisait 98 degrés et nous avons vendu 67 cornets de crème glacée. Nous avons vendu 15 milkshakes de plus que de cornets de crème glacée. Combien de milkshakes ont été vendus ?,"var1 = find(cornets de crème glacée vendus) # 67, var2 = find(milkshakes vendus) # 67 + 15 = 82, return(var2) # 82"
1684,Brad has 17 balloons. 8 balloons are red and the rest are green. How many green balloons does Brad have?,"var1 = find(Brad's balloons) # 17, var2 = find(red balloons) # 8, var3 = subtract(var1, var2), CALL # 17 - 8 = 9, return(var3) # 9",Brad a 17 ballons. 8 ballons sont rouges et les autres sont verts. Combien de ballons verts Brad a-t-il ?,"var1 = trouver(ballons de Brad) # 17, var2 = trouver(ballons rouges) # 8, var3 = soustraire(var1, var2), APPEL # 17 - 8 = 9, retour(var3) # 9"
1083,"At the baseball stadium the price for popcorn is $14.70 for 5 bags. If you wanted to buy 4 bags of popcorn, how much would it cost?","var1 = find(5 bags price) # 14.70, var2 = divide(var1, 5), var3 = multiply(var2, 4), CALL # (14.70 / 5) * 4 = 11.76, return(var3) # 11.76","Au stade de baseball, le prix du pop-corn est de 14,70 $ pour 5 sacs. Si vous vouliez acheter 4 sacs de pop-corn, combien cela coûterait-il ?","var1 = trouver (prix 5 sacs) # 14,70, var2 = diviser (var1, 5), var3 = multiplier (var2, 4), APPEL # (14,70 / 5) * 4 = 11,76, retour (var3) # 11,76"
303,"Julia played tag with 15 kids on monday, 18 kids on tuesday and 97 kids on wednesday.How many kids did she play with on monday and tuesday?","var1 = find(monday kids) # 15, var2 = find(tuesday kids) # 18, var3 = add(var1, var2), CALL # 15 + 18 = 33, return(var3) # 33","Julia a joué avec 15 enfants le lundi, 18 enfants le mardi et 97 enfants le mercredi. Avec combien d'enfants a-t-elle joué lundi et mardi ?","var1 = find(monday kids) # 15, var2 = find(mardi kids) # 18, var3 = add(var1, var2), CALL # 15 + 18 = 33, return(var3) # 33"
1594,"Alissa picked 16 flowers. Her twin sister, Melissa, also picked 16 flowers. They gave their mother 18 flowers. How many flowers did the sisters have left?","var1 = find(Alissa flowers) # 16, var2 = find(Melissa flowers) # 16, var3 = add(var1, var2) # 16 + 16 = 32, var4 = subtract(var3, 18) # 32 - 18 = 14, return(var4) # 14","Alissa a cueilli 16 fleurs. Sa sœur jumelle, Melissa, a également cueilli 16 fleurs. Ils ont offert 18 fleurs à leur mère. Combien de fleurs restaient les sœurs ?","var1 = trouver(fleurs d'Alissa) # 16, var2 = trouver(fleurs de Melissa) # 16, var3 = ajouter(var1, var2) # 16 + 16 = 32, var4 = soustraire(var3, 18) # 32 - 18 = 14, retour(var4) # 14"
978,"Jessie weighted seventy-four kilograms. After she started to go jogging everyday, now she weights sixty-seven kilograms. How much weight did she lose in the past?","var1 = find(original weight) # 74, var2 = find(current weight) # 67, var3 = subtract(var1, var2), CALL # 74 - 67 = 7, return(var3) # 7","Jessie pesait soixante-quatorze kilogrammes. Après avoir commencé à faire du jogging tous les jours, elle pèse maintenant soixante-sept kilogrammes. Combien de poids a-t-elle perdu dans le passé ?","var1 = trouver(poids original) # 74, var2 = trouver(poids actuel) # 67, var3 = soustraire(var1, var2), APPEL # 74 - 67 = 7, retour(var3) # 7"
2030,"When he arrived there, he went on to climb to the top of the falls. It usually takes 30 minutes for someone to get to the top. Stanley took time to see the view so his climb took 7 times longer than the usual. How many minutes did it take Stanley to get to the top?","var1 = find(usual time to get to the top) # 30, var2 = find(factor for Stanley's climb) # 7, var1 = multiply(var1, var2), CALL # 30 * 7 = 210, return(var1) # 210","Arrivé là-bas, il a continué à grimper au sommet des chutes. Il faut généralement 30 minutes à quelqu'un pour arriver au sommet. Stanley a pris le temps de voir la vue donc sa montée a pris 7 fois plus de temps que d'habitude. Combien de minutes a-t-il fallu à Stanley pour arriver au sommet ?","var1 = trouver(temps habituel pour arriver au sommet) # 30, var2 = trouver(facteur pour l'ascension de Stanley) # 7, var1 = multiplier(var1, var2), APPEL # 30 * 7 = 210, retour(var1) # 210"
632,"Jack received 3 emails in the morning, 4 emails in the afternoon and 8 emails in the evening.How many emails did Jack receive in the morning and evening?","var1 = find(morning emails) # 3, var2 = find(evening emails) # 8, var3 = add(var1, var2), CALL # 3 + 8 = 11, return(var3) # 11","Jack a reçu 3 e-mails le matin, 4 e-mails l'après-midi et 8 e-mails le soir. Combien d'e-mails Jack a-t-il reçus le matin et le soir ?","var1 = find(emails du matin) # 3, var2 = find(emails du soir) # 8, var3 = add(var1, var2), CALL # 3 + 8 = 11, return(var3) # 11"
479,"After eating a hearty meal they went to see the Buckingham palace. There, Rachel learned that 100 visitors came to the Buckingham palace on the previous day. If there were 666 visitors on that dayHow many more visitors visited the Buckingham palace on that day than on the previous day?","var1 = find(visitors in the current day) # 666, var2 = find(visitors in the previous day) # 100, var3 = subtract(var1, var2), CALL # 666 - 100 = 566, return(var3) # 566","Après avoir mangé un copieux repas, ils sont allés voir le palais de Buckingham. Là, Rachel a appris que 100 visiteurs étaient venus au palais de Buckingham la veille. S'il y avait 666 visiteurs ce jour-là, combien de visiteurs de plus ont visité le palais de Buckingham ce jour-là que la veille ?","var1 = find(visiteurs du jour actuel) # 666, var2 = find(visiteurs du jour précédent) # 100, var3 = subtract(var1, var2), CALL # 666 - 100 = 566, return(var3) # 566"
1740,"Hazel and her father both love going on fishing trips. This year, they planned to go around the Great Lakes for a unique fishing experience. Their first stop is Lake Ontario. Hazel and her father decided to have a contest between them. If Hazel caught 24 salmons and her dad caught 27, how many salmons did they catch in total?","var1 = find(Hazel's salmons) # 24, var2 = find(dad's salmons) # 27, var1 = add(var1, var2), CALL # 24 + 27 = 51, return(var1) # 51","Hazel et son père adorent tous les deux partir à la pêche. Cette année, ils ont prévu de faire le tour des Grands Lacs pour une expérience de pêche unique. Leur premier arrêt est le lac Ontario. Hazel et son père ont décidé d'organiser un concours entre eux. Si Hazel a attrapé 24 saumons et que son père en a attrapé 27, combien de saumons ont-ils attrapés au total ?","var1 = find(Hazel's salmons) # 24, var2 = find(dad's salmons) # 27, var1 = add(var1, var2), CALL # 24 + 27 = 51, return(var1) # 51"
932,A baker already had seventy-eight cakes but made nine extra. How many cakes did the baker have total?,"var1 = find(starting cakes) # 78, var2 = find(new cakes) # 9, var1 = add(var1, var2), CALL # 78 + 9 = 87, return(var1) # 87",Un boulanger avait déjà soixante-dix-huit gâteaux mais en fabriquait neuf de plus. Combien de gâteaux le boulanger avait-il au total ?,"var1 = find(starting cakes) # 78, var2 = find(new cakes) # 9, var1 = add(var1, var2), CALL # 78 + 9 = 87, return(var1) # 87"
1225,At the arcade Henry had won fifty-eight tickets. Later he won forty more tickets. How many tickets did Henry have total?,"var1 = find(starting tickets) # 58, var2 = find(new tickets) # 40, var1 = add(var1, var2), CALL # 58 + 40 = 98, return(var1) # 98","À la galerie marchande, Henry avait gagné cinquante-huit billets. Plus tard, il a remporté quarante autres billets. Combien de billets Henry avait-il au total ?","var1 = find(starting tickets) # 58, var2 = find(new tickets) # 40, var1 = add(var1, var2), CALL # 58 + 40 = 98, return(var1) # 98"
1550,Anita needs 26 cartons of berries to make a berry cobbler. She already has 10 cartons of strawberries and 9 cartons of blueberries. How many more cartons of berries should Anita buy?,"var1 = find(strawberries) # 10, var2 = find(blueberries) # 9, var3 = add(var1, var2), CALL # 10 + 9 = 19, var4 = find(total cartons needed) # 26, var5 = subtract(var4, var3), CALL # 26 - 19 = 7, return(var5) # 7",Anita a besoin de 26 cartons de baies pour fabriquer un cordonnier aux baies. Elle a déjà 10 cartons de fraises et 9 cartons de myrtilles. Combien de cartons de baies supplémentaires Anita devrait-elle acheter ?,"var1 = trouver (fraises) # 10, var2 = trouver (myrtilles) # 9, var3 = ajouter (var1, var2), APPEL # 10 + 9 = 19, var4 = trouver (nombre total de cartons nécessaires) # 26, var5 = soustraire ( var4, var3), APPEL # 26 - 19 = 7, retour (var5) # 7"
1907,"At the gym, Hillary swims every 6 days, runs every 4 days and cycles every 16 days. If she did all three activities today, in how many days will she do all three activities again on the same day?","var1 = LCM(6, 4, 16) # LCM(6, 4, 16) = 48, return(var1) # 48","Au gymnase, Hillary nage tous les 6 jours, court tous les 4 jours et fait du vélo tous les 16 jours. Si elle a fait les trois activités aujourd'hui, dans combien de jours les fera-t-elle à nouveau le même jour ?","var1 = LCM(6, 4, 16) # LCM(6, 4, 16) = 48, retour(var1) # 48"
368,Each Ferris wheel in paradise park has 19 seats. Each seat in a Ferris wheel can hold 15 people.How many people can ride 20 Ferris wheels at the same time?,"var1 = find(seats per Ferris wheel) # 19, var2 = find(people per seat) # 15, var3 = multiply(var1, var2), var4 = find(Ferris wheels) # 20, var5 = multiply(var3, var4), CALL # 19 * 15 = 285, 285 * 20 = 5700, return(var5) # 5700",Chaque grande roue du parc paradisiaque compte 19 sièges. Chaque siège d'une grande roue peut accueillir 15 personnes. Combien de personnes peuvent monter sur 20 grandes roues en même temps ?,"var1 = trouver(sièges par grande roue) # 19, var2 = trouver(personnes par siège) # 15, var3 = multiplier(var1, var2), var4 = trouver(grandes roues) # 20, var5 = multiplier(var3, var4) , APPEL # 19 * 15 = 285, 285 * 20 = 5700, retour (var5) # 5700"
231,Katie had 81 ds games and her friends had 59 games.How many more games does Katie have than her friends?,"var1 = find(Katie games) # 81, var2 = find(friend games) # 59, var3 = subtract(var1, var2), CALL # 81 - 59 = 22, return(var3) # 22",Katie a eu 81 jeux ds et ses amis ont eu 59 jeux. Combien de jeux Katie a-t-elle de plus que ses amis ?,"var1 = trouver (jeux Katie) # 81, var2 = trouver (jeux amis) # 59, var3 = soustraire (var1, var2), APPEL # 81 - 59 = 22, retour (var3) # 22"
522,Josh had 19 marbles in his collection. He lost 11 marbles and found 5 new ones.How many marbles does he have now?,"var1 = find(initial marbles) # 19, var2 = find(lost marbles) # 11, var3 = subtract(var1, var2), var4 = find(gained marbles) # 5, var5 = add(var3, var4), CALL # 19 - 11 + 5 = 13, return(var5) # 13",Josh avait 19 billes dans sa collection. Il a perdu 11 billes et en a trouvé 5 nouvelles. Combien de billes a-t-il maintenant ?,"var1 = trouver(billes initiales) # 19, var2 = trouver(billes perdues) # 11, var3 = soustraire(var1, var2), var4 = trouver(billes gagnées) # 5, var5 = ajouter(var3, var4), CALL # 19 - 11 + 5 = 13, retour(var5) # 13"
135,"A grocery store had 54 bottles of diet soda, 83 bottles of regular soda and 12 apples.How many more bottles of regular soda than diet soda did they have?","var1 = find(diet soda) #54, var2 = subtract(83, 54), CALL # 83 - 54 = 29, return(var2) # 29","Une épicerie avait 54 bouteilles de soda light, 83 bouteilles de soda ordinaire et 12 pommes. Combien y avait-il de bouteilles de soda ordinaire de plus que de soda light ?","var1 = trouver (soda light) # 54, var2 = soustraire (83, 54), APPEL # 83 - 54 = 29, retour (var2) # 29"
25,There are some baskets of peaches. Each basket has 4 red peaches and 3 green peaches. If there are a total of 7 peaches in all basketsHow many baskets of peaches are there?,"var1 = find(peaches) #7, var2 = find(red peaches) #4, var3 = divide(var1, var2), CALL # 7 / 4 = 1.75, var4 = add(var2, 3), CALL # 4 + 3 = 7, var5 = divide(var1, var4), CALL # 7 / 7 = 1, return(var5) # 1",Il y a des paniers de pêches. Chaque panier contient 4 pêches rouges et 3 pêches vertes. S'il y a un total de 7 pêches dans tous les paniers Combien y a-t-il de paniers de pêches ?,"var1 = trouver(pêches) #7, var2 = trouver(pêches rouges) #4, var3 = diviser(var1, var2), CALL # 7 / 4 = 1.75, var4 = add(var2, 3), CALL # 4 + 3 = 7, var5 = diviser(var1, var4), APPEL # 7 / 7 = 1, retour(var5) # 1"
532,Every day Ryan spends 3 hours on learning english and some more hours on learning chinese. If he spends a total of 4 hours on learning english and chinese everydayHow many hours does he spend on learning chinese?,"var1 = find(english hours) # 3, var2 = find(total hours) # 4, var3 = subtract(var2, var1), CALL # 4 - 3 = 1, return(var3) # 1","Chaque jour, Ryan passe 3 heures à apprendre l'anglais et quelques heures de plus à apprendre le chinois. S'il passe un total de 4 heures à apprendre l'anglais et le chinois tous les jours, combien d'heures passe-t-il à apprendre le chinois ?","var1 = find(heures anglaises) # 3, var2 = find(heures totales) # 4, var3 = subtract(var2, var1), CALL # 4 - 3 = 1, return(var3) # 1"
1322,For Bianca's birthday 5 of her friends gave her 6 dollars. How much money did she get for her birthday?,"var1 = find(dollars per friend) # 6, var2 = find(friends) # 5, var3 = multiply(var1, var2), CALL # 6 * 5 = 30, return(var3) # 30","Pour l'anniversaire de Bianca, 5 de ses amis lui ont donné 6 dollars. Combien d'argent a-t-elle reçu pour son anniversaire ?","var1 = find(dollars per friend) # 6, var2 = find(friends) # 5, var3 = multiplier(var1, var2), CALL # 6 * 5 = 30, return(var3) # 30"
923,"Isabel had ninety DS games. If she gave eighty-seven to her friend, how many would she have left? ","var1 = find(total games) # 90, var2 = find(given games) # 87, var3 = subtract(var1, var2), CALL # 90 - 87 = 3, return(var3) # 3","Isabel avait quatre-vingt-dix jeux DS. Si elle en donnait quatre-vingt-sept à son amie, combien lui en resterait-il ?","var1 = find(nombre total de parties) # 90, var2 = find(parties données) # 87, var3 = subtract(var1, var2), CALL # 90 - 87 = 3, return(var3) # 3"
1724,Mrs. Hilt had 38 marbles. She lost 15 of them. How many marbles does she have left?,"var1 = find(number of marbles Mrs. Hilt had) # 38, var2 = find(number of marbles lost) # 15, var3 = subtract(var1, var2), CALL # 38 - 15 = 23, return(var3) # 23",Mme Hilt avait 38 billes. Elle en a perdu 15. Combien lui reste-t-il de billes ?,"var1 = trouver (nombre de billes que Mme Hilt avait) # 38, var2 = trouver (nombre de billes perdues) # 15, var3 = soustraire (var1, var2), APPEL # 38 - 15 = 23, retour (var3) # 23"
478,Baker sold 8 cakes. If he had made 40 cakes initiallyHow many more cakes did baker make than those he sold?,"var1 = find(total cakes made) # 40, var2 = find(cakes sold) # 8, var3 = subtract(var1, var2), CALL # 40 - 8 = 32, return(var3) # 32","Baker a vendu 8 gâteaux. S'il avait fait 40 gâteaux au départ, combien de gâteaux le boulanger a-t-il fait de plus que ceux qu'il a vendus ?","var1 = find(total cakes made) # 40, var2 = find(gâteaux vendus) # 8, var3 = subtract(var1, var2), CALL # 40 - 8 = 32, return(var3) # 32"
2356,"They served a total of 179 adults and 141 children, if 156 of all the people they served are male, how many are female?","var1 = find(total number of people served) # 179 + 141 = 320, var2 = find(number of male people served) # 156, var1 = subtract(var1, var2), CALL # 320 - 156 = 164, return(var1) # 164","Ils ont servi un total de 179 adultes et 141 enfants, si 156 de toutes les personnes qu'ils ont servies sont des hommes, combien sont des femmes ?","var1 = find(nombre total de personnes servies) # 179 + 141 = 320, var2 = find(nombre d'hommes servis) # 156, var1 = subtract(var1, var2), CALL # 320 - 156 = 164, return(var1 ) #164"
192,Randy has 90 blocks. He uses 89 blocks to build a house and 63 blocks to build a tower.How many more blocks did he use to build the house than he did to build the tower?,"var1 = find(house blocks) #89, var2 = subtract(var1, 63), CALL # 89 - 63 = 26, return(var2) #26",Randy a 90 blocs. Il utilise 89 blocs pour construire une maison et 63 blocs pour construire une tour. Combien de blocs de plus a-t-il utilisé pour construire la maison que pour construire la tour ?,"var1 = trouver (blocs de maisons) # 89, var2 = soustraire (var1, 63), APPEL # 89 - 63 = 26, retour (var2) # 26"
289,Debby bought 200 water bottles and 256 soda bottles when they were on sale. If she drank 312 water bottles and 4 soda bottles a dayHow many days would the soda bottles last?,"var1 = find(water bottles bought) # 200, var2 = find(soda bottles bought) # 256, var3 = find(water bottles drank per day) # 312, var4 = find(soda bottles drank per day) # 4, var5 = divide(var1, var3), var6 = divide(var2, var4), CALL # 200 / 312 = 0.64, 256 / 4 = 64, return(var6) # 64","Debby a acheté 200 bouteilles d'eau et 256 bouteilles de soda lorsqu'elles étaient en solde. Si elle buvait 312 bouteilles d'eau et 4 bouteilles de soda par jour, combien de jours dureraient les bouteilles de soda ?","var1 = find(bouteilles d'eau achetées) # 200, var2 = find(bouteilles de soda achetées) # 256, var3 = find(bouteilles d'eau bues par jour) # 312, var4 = find(bouteilles de soda bues par jour) # 4, var5 = diviser(var1, var3), var6 = diviser(var2, var4), APPEL # 200/312 = 0.64, 256/4 = 64, retour(var6) # 64"
