Unnamed: 0,prompt,summary
639,"Paul a vendu des livres dans une vente de garage, lui laissant 27 livres. S'il avait initialement 136 livres, combien de livres a-t-il vendu ?","var1 = find(livres initiaux) # 136, var2 = find(livres restants après vente) # 27, var3 = subtract(var1, var2), CALL # 136 - 27 = 109, return(var3) # 109"
2238,Josh avait 142 crayons. Il a donné 31 crayons à Dorothy. Combien de crayons reste-t-il à Josh ?,"var1 = trouver(Josh avait des crayons) # 142, var2 = trouver(crayons donnés à Dorothy) # 31, var3 = soustraire(var1, var2), APPEL # 142 - 31 = 111, retour(var3) # 111"
1218,"Sherman va jouer au golf tous les 6 jours et Brad va jouer au golf tous les 7 jours. Si Sherman et Brad sont tous les deux allés jouer au golf aujourd'hui, combien de jours avant qu'ils recommencent à jouer au golf le même jour ?","var1 = find(journée de golf Sherman) # 6, var2 = find(journée de golf Brad) # 7, var3 = lcm(var1,var2), CALL # lcm(6,7) = 42, return(var3) # 42"
1158,Une salle de bain avait une longueur de 4 pieds et une superficie totale de 8 pieds carrés. Quelle est la largeur de la salle de bain ?,"var1 = trouver(aire) # 8, var2 = trouver(longueur) # 4, var3 = diviser(var1, var2), APPEL # 8 / 4 = 2, retour(var3) # 2"
1415,"Un chef préparait des soupes. Elle a préparé 2 bols de soupe au poulet, 2 bols de soupe aux champignons et 7 bols de soupe aux tomates. Combien de bols de soupe a-t-elle fait au total ?","var1 = find(bols de soupe au poulet) # 2, var2 = find(bols de soupe aux champignons) # 2, var3 = find(bols de soupe aux tomates) # 7, var4 = add(var1, var2), CALL # 2 + 2 = 4, var5 = ajouter(var4, var3), APPEL # 4 + 7 = 11, retour(var5) # 11"
2185,"La toute première chose que Rachel a essayée lorsqu'ils sont arrivés en Angleterre a été la nourriture. Si elle a mangé 276 grammes de bacon et 147 grammes de saucisses, quelle quantité de nourriture a-t-elle mangée au total ?","var1 = find(grammes de bacon) # 276, var2 = find(grammes de saucisse) # 147, var1 = add(var1, var2), CALL # 276 + 147 = 423, return(var1) # 423"
1527,Frannie et Meg participent à un concours de corde à sauter. Frannie a sauté 53 fois sans rater. Elle a sauté 18 fois de moins que Meg. Combien de fois Meg a-t-elle sauté ?,"var1 = find(Frannie saute) # 53, var2 = find(saute Meg plus que Frannie) # 18, var3 = add(var1, var2), CALL # 53 + 18 = 71, return(var3) # 71"
2354,"Il faut 15 minutes à Michael pour se rendre à Edgewood. Si Michael arrive à 8h30, à quelle heure Michael est-il parti pour y arriver ?","var1 = trouver(temps de trajet) # 15, var2 = trouver(heure d'arrivée) # 8h30, var1 = soustraire(var2, var1), APPEL # 8h30 - 15 = 8h15, retour(var1) # 8 : 15"
1300,"Un boulanger a vendu douze gâteaux. Maintenant, il a trois gâteaux. Avec combien de gâteaux le boulanger a-t-il commencé ?","var1 = find(gâteaux actuels) # 3, var2 = find(gâteaux vendus) # 12, var3 = add(var1, var2), CALL # 3 + 12 = 15, return(var3) # 15"
2310,Marin a neuf pommes et Donald en a deux. Combien de pommes Marin et Donald ont-ils ensemble ?,"var1 = find(Pommes de Marin) # 9, var2 = find(Pommes de Donald) # 2, var3 = add(var1, var2), CALL # 9 + 2 = 11, return(var3) # 11"
1603,Kim a 4 cousins. Elle veut donner à chacun 5 morceaux de chewing-gum. De combien de chewing-gum aura-t-elle besoin ?,"var1 = find(Kim cousins) # 4, var2 = find(gum per cousin) # 5, var1 = multiplier(var1, var2), CALL # 4 * 5 = 20, return(var1) # 20"
160,"Nous avons commandé des pizzas. Chaque pizza a 2 tranches. S'il y avait un total de 28 tranches, combien de pizzas avons-nous commandé ?","var1 = trouver(tranches) #28, var2 = diviser(var1, 2), APPEL # 28 / 2 = 14, retourner(var2) #14"
1704,1 pigeons solitaires mangeaient de la chapelure. Un autre pigeon est également venu manger de la chapelure. Combien de pigeons mangent de la chapelure maintenant ?,"var1 = find(pigeons mangeant de la chapelure) # 1, var2 = find(pigeons venant manger de la chapelure) # 1, var1 = add(var1, var2), CALL # 1 + 1 = 2, return(var1) # 2"
956,"Au salon du livre de l'école, Sam a acheté 13 livres d'aventures et 17 livres de mystère. Si 15 des livres ont été utilisés, combien de nouveaux livres a-t-il achetés ?","var1 = trouver(livres d'aventure) # 13, var2 = trouver(livres de mystère) # 17, var3 = ajouter(var1, var2), APPEL # 13 + 17 = 30, var4 = soustraire(var3, 15), APPEL # 30 - 15 = 15, retour(var4) # 15"
2349,"Un chef a servi 3 plats différents pour un banquet : 25 assiettes de lobster rolls, 14 assiettes de nouilles chaudes épicées et 16 assiettes de nouilles aux fruits de mer. Combien d'assiettes de nourriture le chef a-t-il préparées en tout ?","var1 = find(lobster rolls) # 25, var2 = find(spicy hot noodles) # 14, var3 = add(var1, var2), CALL # 25 + 14 = 39, var2 = find(seafood noodles) # 16, var3 = ajouter(var3, var2), APPEL # 39 + 16 = 55, retour(var3) # 55"
877,"En jouant à un jeu, Edward avait quinze vies. Il a perdu huit vies à un niveau difficile. Combien de vies lui reste-t-il ?","var1 = trouver(vies totales) # 15, var2 = trouver(vies perdues) # 8, var3 = soustraire(var1, var2), APPEL # 15 - 8 = 7, retour(var3) # 7"
1919,"Le crayon d'Isha mesure 22 pouces de long. Si elle aiguise deux pouces le lundi et deux pouces le mardi, combien de temps son crayon aura-t-il alors ?","var1 = trouver(longueur du crayon d'Isha) # 22, var2 = trouver(longueur aiguisée) # 2, var3 = multiplier(var2, 2), var4 = soustraire(var1, var3), CALL # 22 - (2 * 2) = 18 , retour(var4) # 18"
1884,"Elle a également estimé le nombre de bonbons qu'elle recevra de chaque bloc. Si elle reçoit environ 7 bonbons de chaque maison et qu'il y a 5 maisons dans un bloc, combien de bonbons recevra-t-elle de chaque bloc ?","var1 = find(bonbons de chaque maison) # 7, var2 = find(maisons par bloc) # 5, var1 = multiplier(var1, var2), CALL # 7 * 5 = 35, return(var1) # 35"
98,"Après que Jessie ait commencé à faire du jogging tous les jours, elle a perdu 35 kilogrammes. Elle pesait 69 kg avant de commencer à courir. Combien pèse-t-elle maintenant ?","var1 = trouver (le poids de Jessie avant le jogging) # 69, var2 = soustraire (var1, 35), APPEL # 69 - 35 = 34, retour (var2) # 34"
2280,"Charlie, un inventeur en herbe, envisage de fabriquer des ailes pour réaliser son rêve de voler autour du monde. Il a commencé par collectionner des plumes. Il a besoin de 900 plumes et il en a déjà 387. Combien de plumes doit-il encore ramasser ?","var1 = trouver (plumes totales nécessaires) # 900, var2 = trouver (plumes actuelles) # 387, var1 = soustraire (var1, var2), APPEL # 900 - 387 = 513, retour (var1) # 513"
253,Un livre comporte 2 chapitres. Le premier chapitre fait 37 pages. Le deuxième chapitre fait 80 pages. Combien de pages le deuxième chapitre a-t-il de plus que le premier ?,"var1 = find(premières pages de chapitre) # 37, var2 = find(secondes pages de chapitre) # 80, var3 = subtract(var2, var1), CALL # 80 - 37 = 43, return(var3) # 43"
103,Jessica a coupé des roses de son jardin de fleurs pour les mettre dans son vase. Il y a maintenant 19 roses dans l'écrin. S'il y avait 3 roses dans le vase au départ Combien de roses a-t-elle coupées ?,"var1 = trouver(nombre total de roses dans le vase) #19, var2 = soustraire(var1, 3), CALL # 19 - 3 = 16, return(var2) # 16"
1445,Le tissu est vendu dans les magasins à partir de boulons de 45 ou 60 pouces de large. Quelle est la largeur des bandes de tissu les plus larges que vous pouvez couper à partir de l'un ou l'autre des boulons sans perdre de tissu si chaque bande a la même largeur ?,"var1 = find(boulon 1) # 45, var2 = find(boulon 2) # 60, var3 = find(GCF of var1 and var2), CALL # GCF(45,60) = 15, return(var3) # 15"
1443,"Il y a 40 filles et 32 ​​garçons qui veulent participer aux intra-muros de 6ème. Si chaque équipe doit avoir le même nombre de filles et le même nombre de garçons, quel est le plus grand nombre d'équipes pouvant participer aux intra-muros ?","var1 = find(""filles"") # 40, var2 = find(""garçons"") # 32, var3 = find_gcd(var1, var2) # GCD(40,32) = 8, return(var3) # 8"
1648,"Dan a 3,00 $. Il a acheté une barre chocolatée pour 1,00 $. Combien d'argent reste-t-il ?","var1 = find(Dan money) # 3, var2 = find(prix de la barre chocolatée) # 1, var1 = subtract(var1, var2), CALL # 3 - 1 = 2, return(var1) # 2"
586,"L'hiver est presque là et la plupart des animaux migrent vers des pays plus chauds. Il y a 8 familles d'oiseaux vivant près de la montagne. Si 42 familles d'oiseaux se sont envolées vers l'afrique et 31 familles d'oiseaux se sont envolées vers l'asie, combien de familles d'oiseaux de plus se sont envolées vers l'afrique que celles qui se sont envolées vers l'asie ?","var1 = trouver(familles d'oiseaux en Afrique) # 42, var2 = trouver(familles d'oiseaux en Asie) # 31, var3 = soustraire(var1, var2), APPEL # 42 - 31 = 11, retour(var3) # 11"
627,Il est ensuite allé voir la récolte des oranges. Il a découvert que la récolte durera 4 jours. Combien de sacs récoltent-ils par jour s'ils récoltent un total de 56 sacs d'oranges ?,"var1 = find(nombre total de sacs récoltés) # 56, var2 = find(nombre de jours de récolte) # 4, var3 = diviser(var1, var2), CALL # 56 / 4 = 14, return(var3) # 14"
1696,"Antonieta veut monter sur la grande roue, les montagnes russes et le tour en rondins. La grande roue coûte 6 billets, les montagnes russes coûtent 5 billets et la balade en rondins coûte 7 billets. Antonieta a 2 billets. Combien de billets de plus Antonieta devrait-elle acheter ?","var1 = find(Ferris wheel cost) # 6, var2 = find(roller coaster cost) # 5, var3 = add(var1, var2), CALL # 6 + 5 = 11, var4 = find(log ride cost) # 7, var5 = add(var3, var4), CALL # 11 + 7 = 18, var6 = find(Antonieta tickets) # 2, var7 = soustract(var5, var6), CALL # 18 - 2 = 16, return(var7) # 16"
2101,Vingt-deux garçons ont dévalé le toboggan. Treize autres garçons descendirent le toboggan. Combien de garçons sont descendus sur le toboggan ?,"var1 = find(les garçons ont descendu le toboggan) # 22, var2 = find(plus de garçons) # 13, var3 = add(var1, var2), CALL # 22 + 13 = 35, return(var3) # 35"
403,"Dan a 4 $. Pour un total de 3 $, il a acheté 10 barres chocolatées chacune coûtant la même somme d'argent. Combien d'argent reste-t-il ?","var1 = find(argent que Dan a) # 4, var2 = find(total dépensé en friandises) # 3, var3 = subtract(var1, var2), CALL # 4 - 3 = 1, return(var3) # 1"
1154,"Debby a acheté 355 bouteilles d'eau lorsqu'elles étaient en solde. Si elle buvait 5 bouteilles par jour, combien de jours lui dureraient-elles ?","var1 = trouver(bouteilles d'eau) # 355, var2 = trouver(bouteilles par jour) # 5, var3 = diviser(var1, var2), APPEL # 355 / 5 = 71, retour(var3) # 71"
1682,"Les t-shirts blancs peuvent être achetés en paquets de 6. Si maman achète 71 paquets, combien de t-shirts blancs aura-t-elle ?","var1 = find(paquets de t-shirts) # 71, var2 = find(tshirts par paquet) # 6, var3 = multiplier(var1, var2), CALL # 71 * 6 = 426, return(var3) # 426"
2056,"En comparant les autres robots dont ils disposent, Tom et Michael ont parlé de Bob qui possède une grande collection de robots automobiles. Si Tom et Michael ont 9 robots automobiles et que Bob en a 9 fois plus, combien de robots automobiles Bob possède-t-il au total ?","var1 = find(Tom and Michael car robots) # 9, var2 = find(ratio de robots de voiture entre Bob et Tom/Michael) # 9, var1 = multiplier(var1, var2), CALL # 9 * 9 = 81, return( var1) # 81"
2293,Il y a 46 oiseaux perchés sur les branches d'un arbre. Combien y a-t-il de pieds sur les branches ?,"var1 = trouver(oiseaux sur les branches) # 46, var2 = multiplier(var1, 2), CALL # 46 * 2 = 92, return(var2) # 92"
452,Il y a 11 paniers de pêches. Chaque panier contient 10 pêches rouges et 18 pêches vertes. Combien de pêches y a-t-il en tout dans les paniers ?,"var1 = trouver(nombre de paniers) # 11, var2 = trouver(pêches dans chaque panier) # 10 + 18 = 28, var3 = multiplier(var1, var2), APPEL # 11 * 28 = 308, retour(var3) # 308"
1327,"Un fermier avait dix-sept tomates de son jardin. S'il en a cueilli neuf, quelle est la différence entre le nombre de tomates avant la cueillette et celui qu'il a cueilli ?","var1 = trouver(Tomates avant cueillette) # 17, var2 = trouver(Tomates cueillies) # 9, var1 = soustraire(var1, var2), APPEL # 17 - 9 = 8, retour(var1) # 8"
2049,Millie avait 9 bracelets. Elle en a perdu 2. Combien de bracelets reste-t-il à Millie ?,"var1 = find(total bracelets) # 9, var2 = find(perdu bracelets) # 2, var3 = subtract(var1, var2), CALL # 9 - 2 = 7, return(var3) # 7"
880,"En jouant à un jeu, Kaleb avait quatre-vingt-dix-huit vies. Après avoir perdu quelques vies, il lui en restait soixante-treize. Combien de vies Kaleb a-t-il perdues ?","var1 = trouver(vies totales) # 98, var2 = trouver(vies restantes) # 73, var3 = soustraire(var1, var2), APPEL # 98 - 73 = 25, retour(var3) # 25"
2351,M. Guzman a acheté 48 beignets emballés de manière égale dans 4 boîtes. Combien y avait-il de beignets dans chaque boîte ?,"var1 = trouver (beignets) # 48, var2 = trouver (boîtes) # 4, var3 = diviser (var1, var2), APPEL # 48 / 4 = 12, retour (var3) # 12"
623,"Dans une école, il y a 902 filles et 811 garçons. 44 filles supplémentaires ont rejoint l'école. Combien y a-t-il de filles dans l'école maintenant ?","var1 = find(filles à l'école) # 902, var2 = find(filles supplémentaires) # 44, var3 = add(var1, var2), CALL # 902 + 44 = 946, return(var3) # 946"
2233,Maggie a acheté 9 livres sur les plantes et 1 livre sur les poissons. Elle a également acheté 10 magazines scientifiques. Chaque livre coûte 15 $ et chaque magazine coûte 2 $. Combien Maggie a-t-elle dépensé en tout ?,"var1 = trouver(livres sur les plantes) # 9 * 15 = 135, var2 = trouver(livre sur les poissons) # 1 * 15 = 15, var3 = ajouter(var1, var2), CALL # 135 + 15 = 150, var4 = trouver (magazines scientifiques) # 10 * 2 = 20, var5 = add(var3, var4), CALL # 150 + 20 = 170, return(var5) # 170"
1787,"Il y a 1 perle verte, 2 perles brunes et 3 perles rouges dans un récipient. Tom a sorti quelques perles du récipient et en a laissé 4 po. Combien de perles Tom a-t-il retirées ?","var1 = trouver (perle verte) # 1, var2 = trouver (perles marron) # 2, var3 = ajouter (var1, var2), APPEL # 1 + 2 = 3, var4 = trouver (perles rouges) # 3, var5 = ajouter (var3, var4), APPEL # 3 + 3 = 6, var6 = trouver (perles restantes) # 4, var7 = soustraire (var5, var6), APPEL # 6 - 4 = 2, retour (var7) # 2"
262,Il est ensuite allé voir la récolte des oranges. Il a découvert qu'ils récoltent 66 sacs par jour. Combien d'oranges récoltent-ils par jour si chaque sac contient 28 oranges ?,"var1 = trouver(sacs par jour) # 66, var2 = trouver(oranges par sac) # 28, var3 = multiplier(var1, var2), APPEL # 66 * 28 = 1848, retour(var3) # 1848"
1634,"Mme Heine achète des friandises pour la Saint-Valentin pour ses 2 chiens. Si elle veut leur acheter 3 biscuits cœur chacun, combien de biscuits doit-elle acheter ?","var1 = find(nombre de chiens) # 2, var2 = find(cœur biscuits chaque chien) # 3, var3 = multiplier(var1, var2), CALL # 2 * 3 = 6, return(var3) # 6"
1438,"Will avait vingt-huit bouteilles d'eau. S'il en buvait sept par jour, combien de jours lui dureraient-ils ?","var1 = trouver(nombre total de bouteilles) # 28, var2 = trouver(bouteilles par jour) # 7, var3 = diviser(var1, var2), APPEL # 28 / 7 = 4, retour(var3) # 4"
2198,Les Hawks ont marqué trois touchés d'une valeur de 7 points chacun. Combien de points ont-ils ?,"var1 = find(points per touchdown) # 7, var2 = find(nombre de touchdowns) # 3, var3 = multiplier(var1, var2), CALL # 7 * 3 = 21, return(var3) # 21"
1969,"Les cheveux d'Isabella mesurent 18 pouces de long. À la fin de l'année, ses cheveux mesurent 24 pouces de long. Combien de cheveux a-t-elle poussé ?","var1 = trouver(les cheveux d'Isabelle étaient longs) # 18, var2 = trouver(les cheveux d'Isabelle sont longs) # 24, var3 = soustraire(var2, var1), APPEL # 24 - 18 = 6, retour(var3) # 6"
1802,"Quatre filles étaient à la maison toute la journée d'un week-end pour préparer des friandises maison. Anna a fait 33 biscuits aux myrtilles. Si elle partage cela également entre ses quatre amis, combien recevront chacun ?","var1 = find(blueberry cookies) # 33, var2 = find(friends) # 4, var1 = diviser(var1, var2), CALL # 33 / 4 = 8 avec un reste de 1, return(var1) # 8"
640,"Le prochain sur sa liste de contrôle est la cire pour coller les plumes ensemble. Si les plumes nécessitent 166 g de cire et qu'il en a actuellement 20 g, de combien de grammes de cire de plus a-t-il besoin ?","var1 = find(required wax) # 166, var2 = find(available wax) # 20, var3 = subtract(var1, var2), CALL # 166 - 20 = 146, return(var3) # 146"
2283,"Mme Hilt a fait des tartes le week-end dernier pour un dîner de vacances. Elle a cuit 16 tartes aux pacanes et 14 tartes aux pommes. Si elle veut disposer toutes les tartes en rangées de 5 tartes chacune, combien de rangées aura-t-elle ?","var1 = find(tartes aux pacanes) # 16, var2 = find(tartes aux pommes) # 14, var3 = add(var1, var2), CALL # 16 + 14 = 30, var4 = find(tartes par rangée) # 5, var5 = diviser(var3, var4), APPEL # 30 / 5 = 6, retour(var5) # 6"
1959,Le clown a gonflé quarante-sept ballons. Puis il a gonflé treize autres ballons. Combien de ballons le clown a-t-il maintenant ?,"var1 = find(ballons clowns) # 47, var2 = find(plus de ballons) # 13, var3 = add(var1, var2), CALL # 47 + 13 = 60, return(var3) # 60"
488,Allan a apporté 6 ballons et Jake a apporté 2 ballons au parc. Jake a ensuite acheté 3 ballons de plus au parc. Combien de ballons Allan avait-il de plus que Jake dans le parc ?,"var1 = trouver(ballons qu'Allan a apportés) # 6, var2 = trouver(ballons que Jake a apportés) # 2, var3 = trouver(ballons que Jake a achetés) # 3, var4 = ajouter(var2, var3), var5 = soustraire(var1, var4) , APPEL # 6 - (2 + 3) = 1, retour (var5) # 1"
1843,La grande roue de Paradise Park compte 14 places. Chaque siège peut accueillir 6 personnes. Combien de personnes peuvent monter sur la grande roue en même temps ?,"var1 = find(sièges dans la grande roue) # 14, var2 = find(personnes par siège) # 6, var1 = multiplier(var1, var2), CALL # 14 * 6 = 84, return(var1) # 84"
1734,"Il y a 2 bouteilles d'eau rouges, 3 bouteilles d'eau noires et 4 bouteilles d'eau bleues dans le réfrigérateur. Si 5 bouteilles d'eau sont retirées, combien de bouteilles d'eau reste-t-il dans le réfrigérateur ?","var1 = trouver(bouteilles rouges) # 2, var2 = trouver(bouteilles noires) # 3, var3 = ajouter(var1, var2), CALL # 2 + 3 = 5, var4 = trouver(bouteilles bleues) # 4, var5 = ajouter (var3, var4), CALL # 5 + 4 = 9, var6 = find(bouteilles retirées) # 5, var7 = subtract(var5, var6), CALL # 9 - 5 = 4, return(var7) # 4"
146,"Une épicerie avait 4 bouteilles de soda light. S'ils avaient 79 bouteilles de soda ordinaire de plus que de soda light, combien de bouteilles de soda ordinaire avaient-ils ?","var1 = trouver(soda light) # 4, var2 = ajouter(var1, 79), APPEL # 4 + 79 = 83, retour(var2) # 83"
1534,"Jacqueline avait 16 prunes, 18 goyaves et 21 pommes. Elle en a donné quelques-uns à Jane et il lui restait 15 fruits. Combien de fruits Jacqueline a-t-elle donné à Jane ?","var1 = trouver(prunes) # 16, var2 = trouver(goyaves) # 18, var3 = ajouter(var1, var2), CALL # 16 + 18 = 34, var4 = trouver(pommes) # 21, var5 = ajouter(var3, var4), CALL # 34 + 21 = 55, var6 = find(fruits after) # 15, var7 = subtract(var5, var6), CALL # 55 - 15 = 40, return(var7) # 40"
1986,"Au bout d'une semaine, Sofia a fait un sondage pour demander si les étudiants aimaient le nouveau menu. Elle a découvert que 235 étudiants aimaient le nouveau menu tandis que 165 ne l'aimaient pas. Combien d'étudiants ont participé à l'enquête de Sofia ?","var1 = find(élèves qui ont aimé le nouveau menu) # 235, var2 = find(élèves qui n'ont pas aimé le nouveau menu) # 165, var1 = add(var1, var2), CALL # 235 + 165 = 400, return( var1) # 400"
1369,"Paige avait onze crayons. Après en avoir utilisé, il lui en restait quatre. Combien en a-t-elle utilisé ?","var1 = trouver(crayons totaux) # 11, var2 = trouver(crayons gauches) # 4, var3 = soustraire(var1, var2), APPEL # 11 - 4 = 7, retour(var3) # 7"
2366,"Les jumelles Ellie et Amy ont pu localiser 10 œufs autour du club house, 4 œufs dans le jardin de la mairie et 6 autres autour du parc. Combien d'oeufs ont-ils au total ?","var1 = find(oeufs du club house) # 10, var2 = find(oeufs du jardin de la mairie) # 4, var1 = add(var1, var2), CALL # 10 + 4 = 14, var2 = find(oeufs du parc du village) # 6 , var1 = add(var1, var2), CALL # 14 + 6 = 20, return(var1) # 20"
659,"Un agriculteur avait 177 tomates et 12 pommes de terre dans son jardin. S'il a cueilli 53 tomates, combien de tomates et de pommes de terre lui reste-t-il ?","var1 = trouver(tomates totales) # 177, var2 = trouver(tomates cueillies) # 53, var3 = soustraire(var1, var2), CALL # 177 - 53 = 124, var4 = trouver(pommes de terre totales) # 12, var5 = ajouter (var3, var4), APPEL # 124 + 12 = 136, retour (var5) # 136"
1794,"M. Lee veut charger 134 tonnes de ses fruits. Un gros camion peut charger 15 tonnes de fruits et un petit camion peut charger 7 tonnes. Afin d'utiliser le moins de camions et que chaque camion soit entièrement occupé, combien de gros camions faut-il utiliser ?","var1 = trouver(tonnes de fruits) # 134, var2 = trouver(grande capacité de camion) # 15, var3 = diviser(var1, var2), CALL # 134 / 15 = 8.93, var3 = round_down(var3), CALL # round down (8.93) = 8, retour(var3) # 8"
186,Un serveur avait 14 clients. 5 clients restants.Combien de clients a-t-il encore ?,"var1 = trouver(clients) #14, var2 = soustraire(var1, 5), APPEL # 14 - 5 = 9, retour(var2) #9"
1147,Une armoire rectangulaire a une longueur de 6 m et un périmètre de 20 m. Trouvez la largeur de l'armoire.,"var1 = trouver(longueur) # 6, var2 = multiplier(2, var1) # 2 * 6 = 12, var3 = trouver(périmètre) # 20, var4 = soustraire(var3, var2) # 20 - 12 = 8, var2 = diviser(var4, 2) # 8 / 2 = 4, retourner(var2) # 4"
608,"Jerry avait 5 figurines et 9 livres sur une étagère dans sa chambre. Plus tard, il a ajouté 7 autres figurines articulées sur l'étagère. Combien y avait-il de plus de figurines articulées que de livres sur son étagère ?","var1 = trouver (figurines initialement) # 5, var2 = trouver (livres initialement) # 9, var3 = trouver (plus de figurines) # 7, var4 = ajouter (var1, var3), var5 = soustraire (var4, var2), APPEL # (5 + 7) - 9 = 3, retour (var5) # 3"
2191,"Encore un peu en retrait, Robyn a demandé à sa mère de les conduire en ville mercredi pour couvrir plus de maisons. Ce jour-là, Robyn a vendu 55 paquets de biscuits tandis que Lucy en a vendu 43. Combien de paquets ont-ils pu vendre ce jour-là ?","var1 = find(Robyn cookies) # 55, var2 = find(Lucy cookies) # 43, var1 = add(var1, var2), CALL # 55 + 43 = 98, return(var1) # 98"
1930,Ryan a ramassé 89 feuilles. Il a perdu 24 feuilles et jeté 43 feuilles. Combien de feuilles Ryan avait-il laissé?,"var1 = trouver(feuilles ramassées) # 89, var2 = trouver(feuilles perdues) # 24, var1 = soustraire(var1, var2), CALL # 89 - 24 = 65, var2 = trouver(feuilles jetées) # 43, var1 = soustraire(var1, var2), APPEL # 65 - 43 = 22, retour(var1) # 22"
197,Melissa a joué 3 matchs et a marqué un total de 81 points avec le même score à chaque match. Combien de points a-t-elle marqué à chaque match ?,"var1 = trouver(points totaux) #81, var2 = diviser(var1, 3), APPEL # 81 / 3 = 27, retour(var2) #27"
293,"Les t-shirts blancs peuvent être achetés en paquets de 13. Si maman achète 39 t-shirts blancs, combien de paquets aura-t-elle ?","var1 = find(total t-shirts) # 39, var2 = diviser(var1, 13), CALL # 39 / 13 = 3, return(var2) # 3"
766,"Les tiroirs de la commode Paige pouvaient contenir 2 vêtements chacun. Si elle avait 4 tiroirs, combien de vêtements pourraient-ils contenir ?","var1 = find(vêtements par tiroir) # 2, var2 = find(nombre de tiroirs) # 4, var3 = multiplier(var1, var2), CALL # 2 * 4 = 8, return(var3) # 8"
400,Dan lui reste 3 $ après avoir acheté une barre chocolatée pour 2 $. Combien d'argent avait-il au départ ?,"var1 = find(argent courant) # 3, var2 = find(dépensé en barre chocolatée) # 2, var3 = add(var1, var2), CALL # 3 + 2 = 5, return(var3) # 5"
122,Steven a 14 pêches. Jake a 6 pêches de moins que Steven et 3 pêches de plus que Jill. Combien de pêches Jill a-t-elle ?,"var1 = trouver(les pêches de Steven) #14, var2 = soustraire(var1, 6), CALL # 14 - 6 = 8, var3 = soustraire(var2, 3), CALL # 8 - 3 = 5, return(var3) # 5"
202,"La mère de Brenda a fait des biscuits pour 10 invités mais 9 invités ne sont pas venus. Si elle prépare 18 biscuits et que chaque invité a le même nombre de biscuits, combien chacun en a-t-il ?","var1 = trouver(nombre total d'invités) #10 - 9 = 1, var2 = diviser(18, 1), APPEL # 18 / 1 = 18, retourner(var2) #18"
835,"Il y avait cinquante-huit personnes dans le train. Au prochain arrêt, quarante-cinq personnes sont descendues. Combien y a-t-il de personnes dans le train maintenant ?","var1 = trouver(total personnes) # 58, var2 = trouver(hors personnes) # 45, var3 = soustraire(var1, var2), APPEL # 58 - 45 = 13, retour(var3) # 13"
1439,"Au carnaval de la ville, Billy a roulé sept fois sur la grande roue et trois fois sur les autos tamponneuses. Si chaque trajet coûte cinq billets, combien de billets a-t-il utilisés ?","var1 = find(tours en grande roue) # 7, var2 = find(tours en auto tamponneuse) # 3, var1 = add(var1, var2), CALL # 7 + 3 = 10, var2 = find(tickets per ride) # 5, var3 = multiplier(var1, var2), APPEL # 10 * 5 = 50, retour(var3) # 50"
1733,Jack a reçu 8 e-mails le matin et 2 e-mails l'après-midi. Combien d'e-mails Jack a-t-il reçus dans la journée ?,"var1 = find(courriels du matin) # 8, var2 = find(courriels de l'après-midi) # 2, var3 = add(var1, var2), CALL # 8 + 2 = 10, return(var3) # 10"
1695,La patinoire dispose de 85 paires de patins à louer. 18 personnes ont loué des patins à l'ouverture de la patinoire. 25 autres personnes ont loué des patins pendant la première heure. Combien de paires de patins reste-t-il ?,"var1 = find(paires de patins) # 85, var2 = add(18, 25), CALL # 18 + 25 = 43, var3 = subtract(var1, var2), CALL # 85 - 43 = 42, return(var3) # 42"
1707,"Au fond de la grotte, ils trouvèrent un coffre doré. Si le coffre contient 421 diamants et 377 rubis, combien y a-t-il de plus de diamants que de rubis ?","var1 = trouver(nombre de diamants) # 421, var2 = trouver(nombre de rubis) # 377, var1 = soustraire(var1, var2), APPEL # 421 - 377 = 44, retour(var1) # 44"
2347,Il y avait 28 filles et 35 garçons sur la cour de récréation. Combien y avait-il d'enfants en tout ?,"var1 = find(filles sur le terrain de jeu) # 28, var2 = find(garçons sur le terrain de jeu) # 35, var3 = add(var1, var2), CALL # 28 + 35 = 63, return(var3) # 63"
1153,"Linda achète de la gomme à la fraise en paquets de 6 pièces et de la gomme à la myrtille en paquets de 5 pièces. Si Linda veut acheter la même quantité de chaque type de chewing-gum, quel est le plus petit nombre de morceaux de chaque parfum qu'elle doit acheter ?","var1 = find(""pack de gomme à la fraise"") # 6, var2 = find(""pack de gomme à la myrtille"") # 5, var3 = find_lcm(var1, var2) # LCM(6,5) = 30, return(var3) # 30"
1661,Les Wildcats ont marqué 36 points dans la première moitié du match. Les Panthers ont marqué 17 points. Combien de points de plus les Wildcats ont-ils marqué?,"var1 = trouver (points Wildcat) # 36, var2 = trouver (points Panther) # 17, var3 = soustraire (var1, var2), APPEL # 36 - 17 = 19, retour (var3) # 19"
1759,"De nombreuses familles servent à chaque membre de la famille un verre de 6 onces de jus d'orange chaque matin. S'ils achètent du jus d'orange au gallon, combien de portions entières de jus obtiendront-ils avec un gallon (un gallon = 4 pintes, 1 pinte = 32 onces) de jus ?","var1 = trouver (jus d'orange par gallon) # 4 * 32 = 128, var2 = trouver (once par verre) # 6, var3 = diviser (var1, var2), CALL # 128 / 6 = 21,3333 (arrondi à 21), retour(var3) # 21"
